Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online
49;25;8,314868826;96043,6345;3;1;1;0;0;1;1;1
37;11,99126581;30;95249,00782;3;1;2;0;0;0;0;1
60;35;69,78450903;93110,40663;4;1;3;0;0;0;0;0
47;20;28,64343245;95657,19832;3;9;3;0;0;0;0;1
39;19;151,5473895;94121,83823;2;38;3;0;1;0;1;1
26;1;28;93029,26003;2;1;2;0;0;0;0;0
63,87083467;39,29465403;121,20923;90539,8748;4;9;3;0;1;0;0;0
46;24,35507507;82,51381897;94712,7916;3;18;2;0;0;0;0;0
61;35,52316512;21,56787314;94112,85553;4;7;2;0;0;0;0;0
36;10,65157801;50,87641381;92736,75771;4;17;1;0;0;0;0;1
57,83107194;32,03785351;32,41266918;91110,98409;1;8;3;146;0;0;0;0
37;13;137,6667814;90280,30616;1;27;2;0;0;0;0;1
33;7;81;92123,82936;2;2;2;0;0;0;0;1
58;33;30,59256359;95605,25424;3;2;2;0;0;0;0;1
27;2;53;91650,85819;2;1;2;196;0;0;0;0
62,99183562;37,41840492;44,45158867;94105,33626;4;12;2;0;0;1;0;0
54,32517535;30,17508259;23,00626481;95046,16557;3;13;2;0;0;0;0;0
48;22;57,60149847;94304,29162;4;26;2;0;0;0;0;0
45;20;58,59541347;92018,29557;4;4;1;0;0;0;0;0
51;26;95,95680025;91313,94375;3;2;1;0;0;0;0;1
39;12;65,16071897;92102,56565;2;3;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
60,82930084;33,70715315;53,92524818;90040,1282;1;12;3;0;0;1;0;1
41;14;79,29100785;94707,90472;3;26;3;0;0;0;0;1
50;26;146,9860003;92688,81539;1;47;1;0;0;0;0;1
67;43;223,9659658;9307;4;17;3;215;0;0;1;0
33;8,497311063;187,2017133;91641,89085;1;6;1;0;0;0;0;1
40;13,81466369;84,66464145;92101,01857;1;57;1;0;0;0;0;1
39,06322825;14;151,679424;92110,88841;1;3;3;0;1;0;1;1
38;13;84,77411162;94605,47434;3;27;1;0;0;0;0;1
63;37;63,75589819;95422,48268;3;18;2;0;0;0;0;1
64,61155457;36;69,6981833;91725,84036;4;7;1;0;0;0;0;0
27;1,166838827;18,20314158;94706,48692;4;3;3;0;0;0;0;0
58;27,56708158;33,87304516;92708,68757;1;24;3;0;0;0;0;1
23,14065496;-2,976636076;23,04941991;96651;1;13;3;123;0;0;0;0
58;30,45919907;24,46070415;93084,07109;1;2;1;0;0;0;0;1
27,29431567;1,452733665;95,9797747;93065,13632;4;18;3;0;0;0;0;0
54;25;74,49270402;91106,16999;1;15;2;213;0;0;0;1
60,95512977;35;169,4628763;30493,29986;4;52;1;120;1;0;1;1
23;-3;8;96650,432;2;7;1;0;0;0;0;1
44;19,33719551;172,086597;92675,84432;1;5;1;0;0;0;0;0
64,33102303;38,72137253;46,81015699;94944,26336;1;25;1;0;0;0;0;0
32,7824696;6;111,8722541;96649,78913;2;34;1;0;0;0;0;1
61,38047687;37,71419736;18,01445556;92102,72202;2;15;1;0;0;0;0;1
50,65284241;26;40;93996,83743;4;19;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
39,42337492;16,59719945;152,8044399;95836,39689;2;11;2;0;1;0;0;1
61,38590879;34,34517511;92,47054279;90038,85994;4;1;2;194;0;0;0;1
57,89815052;31,8116239;39;91319,09358;2;9;3;0;0;0;0;1
41;16;34;90235,76371;4;26;3;0;0;0;0;0
59;35;60,61405343;95052,61493;4;18;3;0;0;0;0;1
55,97925558;30;8,211153317;95199,13947;1;13;2;0;0;0;0;0
66,91716993;42,65333635;50,33333833;94206,36674;1;19;2;0;0;0;0;1
35;12,44284866;59,40429146;90762,37767;4;23;3;0;0;0;0;0
23;-3;8;96521,6965;4;26;1;84;0;1;0;1
57,82802279;33,83670808;44,076096;92036,7881;4;9;1;119;0;0;0;1
48;20;44;94711,18703;2;15;3;0;0;0;0;1
29,59565418;8,006424853;8;95820,26512;4;7;1;0;0;1;0;0
52,64767678;28,76564544;70,2052113;90111,70425;4;26;1;0;0;0;0;0
61;34,34279034;64,69665715;92166,17552;3;22;3;0;0;0;0;1
41;16,22341326;114,5985616;91389,52495;2;33;1;0;1;0;0;1
42;18;43;92010,94675;1;1;1;199;0;0;0;1
49;22;9,13519228;96490,45241;1;3;1;0;0;0;0;1
42;20;13,53774745;94519,79164;1;1;1;0;0;0;0;0
29;3;131,4764841;90081,84945;4;8;1;0;1;1;1;1
39;10,83661742;134,4555367;91318,8515;1;49;1;207;0;0;0;1
33,94301848;8;24,99881294;92096,34769;1;1;1;0;0;0;0;1
51;25;133,5165385;92758,82443;1;25;1;0;0;0;0;0
38;11,8426529;45,07003985;92724,00022;2;5;3;0;0;0;0;0
36;9,298532057;79,20509673;95020,05141;2;8;3;154;0;0;0;0
48;19,01406124;8,004426493;94042,5152;4;4;1;90;0;0;0;1
38,05143709;9,132103832;40;91330,34531;4;19;3;84;0;0;0;1
32;7;104,5697976;94305;2;4;1;0;0;0;0;1
50,47141778;26;28,06347912;90144,90521;4;7;2;0;0;1;0;1
53;25;75,70335002;95616;3;14;1;0;0;0;0;0
67;43;108,0898216;9316,051308;4;17;3;215;0;0;1;1
50;24;42,12958811;90242,89147;3;9;1;0;0;0;0;0
39;11;96,52410469;94305;3;25;1;0;0;0;0;0
28,76636004;3;54,35514293;94026,06868;3;23;3;0;0;0;0;1
35;7,5485986;61,70683787;92542,0823;4;2;2;163;0;1;0;0
46,31914462;21;197,2073995;95817,66574;2;88;1;0;0;0;0;1
23;-3;8;96523,83087;4;26;1;84;0;1;0;1
59,51845644;35;66,90064646;92100,96058;2;16;3;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
35;7;43;94096,24814;2;17;2;0;0;0;0;0
25,88178398;1;8,087612415;95537,67136;1;4;2;0;0;0;0;0
36,99090242;11;176,4419823;92033,29707;2;0;1;0;0;0;0;1
47;22;53;95125,81807;4;7;1;0;0;0;0;1
32;7,532530473;41,96423286;95616;1;18;1;0;0;0;0;0
29;5,857885573;12,89181198;96651;1;2;1;123;0;0;0;1
58;32;22,50825972;92800,49892;3;2;3;86;0;0;0;1
57,99167741;32;23;95820,03516;1;7;3;0;0;0;0;1
47,81731881;25;81;92738,32475;4;267;1;87;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
59;34;64,94830279;95787,61204;4;19;2;0;0;0;0;1
53;24,43494576;112,4368544;92381,79275;2;45;3;0;0;0;0;1
46;24,2959047;97,55909719;94106,22981;1;11;1;0;0;1;1;1
43,35324246;17,13299929;114,0739539;92765,97438;1;24;1;0;0;1;1;1
52;29;43,14585323;92882,19089;3;5;3;0;0;0;0;1
25,37717886;2,804226049;8;96527,14753;4;1;2;0;0;0;0;0
49,7236306;22,54096509;70,22610086;95692,59683;2;5;2;0;0;0;0;1
49;22;23;94129,50112;2;1;3;187;0;0;0;1
60,96552339;34,43429021;155,7018837;95034,87295;4;34;2;0;1;0;1;1
64,04035104;40;139,5218227;94539,74145;2;21;1;0;0;0;0;0
58;34;68,93483395;94307,07401;1;2;2;0;0;0;0;1
48;28;63,00781671;94016,61395;1;14;3;0;0;0;0;1
27,29081692;4,092021315;44;93348,02257;4;8;1;158;0;0;0;1
40,49482918;15,55617672;53;92020,17835;2;25;1;0;0;0;0;0
44;18,97394775;30,20537316;92123,97695;1;2;2;78;0;0;0;1
30;7;44;93991,21421;4;2;1;0;0;0;0;1
62;34;32,50220531;91315,33585;3;9;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;1
23,00078323;-2,981567134;8;96568,93939;3;7;2;0;0;0;0;0
23,30573048;-0,423885365;83,63471243;92104,94227;3;18;1;0;0;1;0;1
35;8,00861945;97,52130117;90256,37331;2;29;3;0;1;0;0;1
51,21414759;26,44196444;51,8639377;94593,9952;3;5;1;0;0;0;0;1
57,96156154;33;141,1106191;93388,41692;3;44;2;82;1;0;0;0
32,20378032;5;38;91077,04442;1;2;3;0;0;0;0;0
59,49931928;34;50,76913601;92116,64206;2;21;3;0;0;0;0;1
49;23;179,1056438;91989,19708;2;48;2;0;1;0;0;0
39,22791356;14;59,86563521;90095;1;37;3;0;0;0;0;1
23;-3;157,1083099;91204,08009;4;633;1;145;0;0;0;1
29;3;42;94305;4;21;3;0;0;0;0;1
39;14;69,09255065;94555,67819;4;18;3;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
56;30;28,09869061;94306,55979;4;15;3;0;0;0;0;1
62;36;53;95120,94262;3;14;1;270;0;0;0;0
44,98673148;18;39,07241707;94306,23913;4;19;3;0;0;0;0;1
38,18816942;14,90515165;149,143891;94720;1;17;1;0;0;0;0;1
57;30;46,17446329;90290,15523;1;24;3;0;0;0;0;1
48;22,53540327;48,01934898;95717,19687;4;28;2;0;0;0;0;1
30;7;68,19207711;94559,42459;2;2;3;144;0;0;0;1
32;6,641132044;8,998315044;92850,69285;2;3;2;0;0;1;0;1
39,32183415;13;42,14260873;94084,13721;2;6;2;0;0;0;0;0
36,35014917;10,31016675;22,37095788;93098,56595;1;5;3;0;0;0;0;1
23,0010511;-2,919372903;8;92637,75497;4;7;2;0;0;1;0;1
55,27581195;29;81;92478,36719;3;3;1;0;0;0;0;1
60,10400592;36;39,72118688;92036,56391;3;1;3;0;0;0;0;1
61,21709287;36;81,33641288;92629,44896;3;17;1;109;0;0;0;1
23,15568382;-0,160484952;8;96650,08775;4;7;1;0;0;0;0;0
65;40;110,19998;93514,89887;4;27;2;0;0;0;0;0
56;32;149,1272905;93476,21914;2;6;1;0;0;0;0;1
60;37;130,6941897;95616;4;1;2;0;1;0;0;1
65,18364267;40;126,8010101;94958,44553;2;2;1;0;0;0;0;0
52;24;85;94035,1424;3;7;2;0;0;0;0;0
23;-2,999605539;8;96593,78409;4;7;1;0;0;0;0;0
50;22,85839114;135,4561601;92149,64549;1;81;1;0;0;0;0;1
57;32;59,95169125;92368,39857;4;21;1;0;0;0;0;1
23;-2,999810253;8;96650,92661;4;7;1;0;0;0;0;1
28;5;34,10226794;94720;1;2;2;0;0;0;0;1
52;28,102583;81,78107485;94111,32423;2;28;1;0;0;0;0;0
46;19,54876403;121,4389863;94609,55649;2;63;1;0;0;0;0;1
23,23033951;-2,815931011;8;96651;4;7;2;0;0;0;0;1
29,18733313;5,250825984;131,0232405;94012,86296;4;13;3;0;1;0;0;0
44;18,67868155;59,5128923;95616;3;267;2;161;0;0;0;1
47;22;61,01577621;92374,10675;4;15;2;0;0;0;0;0
23,00002376;-2,999831872;8;96651;3;7;1;0;0;0;0;0
34;10;109,4020414;92129,63067;1;7;1;0;0;0;0;0
25,83268369;1;60,28584183;95135,3321;4;2;1;154;0;0;0;0
47,64486382;23;137,9491297;92093,18099;1;47;1;0;0;0;0;0
60,49150907;34,94508715;42;94115,47027;1;2;1;0;0;0;0;0
30,51687703;5;184,6447204;94557,55667;1;333;3;0;1;1;1;1
47;24;63,25521897;93082,56056;1;36;2;0;0;0;0;0
43;19,49786358;112,6806348;94070,25984;1;24;1;0;0;0;0;0
56;31,05104249;48,62467953;94681,43738;1;13;1;0;0;0;0;0
23,00091647;-2,935781749;8;96651;4;7;1;0;0;0;0;0
30;4;38,97173701;92118,61542;3;9;3;176;0;0;0;1
50;25;141,8585441;95500,50955;2;27;1;0;0;0;0;0
23,00002593;-2,999941503;8;96650,9906;3;7;1;0;0;0;0;0
60,9067664;36;8,000017094;95141,64557;2;5;3;0;0;0;0;1
36;12,95382904;21;94305;4;5;1;0;0;0;0;1
48,21475428;22;40,29694149;94304,37512;3;1;2;0;0;0;0;1
40,27478894;15;188,8801271;94544,10546;2;88;1;0;0;0;0;1
55,66467995;32;53;95043,34778;3;23;3;187;0;0;0;0
44;18,32015553;83;95093,16715;1;15;2;0;0;0;0;1
30;4,593735373;36,66094203;94951,70821;2;3;3;0;0;0;1;1
61,49387314;37,2651117;54,09024017;90077,67252;1;15;3;0;0;0;0;0
28;5;137,0453974;94112,48445;1;46;1;0;0;0;0;1
58;33;36,6851813;37388,3022;1;28;1;0;0;0;0;1
36,82560575;13;20,33556957;94508,36583;1;4;3;0;0;0;0;1
25;0,666351977;93,78151071;94137,72429;1;3;1;78;1;0;0;1
30;5,942839785;71,23192352;92726,74884;3;26;3;0;0;0;0;0
58;32;93,54493669;91399,99608;3;17;1;0;0;0;0;0
52,52050474;27;34;95135,5224;2;27;1;0;0;0;0;1
46,31862707;21;44,55228699;93769,30562;4;1;3;0;0;0;0;1
55,89015663;33;44;92923,34923;1;18;3;0;0;0;0;1
52;27;70,73580139;91034,43386;4;21;1;0;0;0;0;1
38,28541283;13;75,67297522;94103,62025;1;8;2;0;0;0;0;1
59;34;83;91319,82598;1;2;1;0;0;0;0;0
23,2798974;-2,820281389;83,78081835;94963,20918;4;21;3;0;0;0;0;1
25;-0,59235148;18,28353055;92693,14611;2;7;2;0;0;0;0;0
56;32,79702594;92,68908516;94054,76925;4;32;2;0;1;0;0;0
61,09806732;34;112,7111875;95034,13463;1;2;1;0;0;0;0;1
62;37;21;94025,44182;2;15;1;0;0;0;0;1
63,71825796;38,75902144;149,1718219;94092,10057;1;69;1;0;0;0;0;1
40,8090923;16;8,000463009;90803,44426;1;1;1;0;0;0;0;0
23,15096835;-1,593552014;38,19576451;94038,90943;4;24;2;0;0;0;0;1
33;8,008167855;58,55466335;93067,55772;3;23;1;0;0;1;1;0
44;19,09882841;28;92087,38676;4;3;1;0;0;0;0;1
31;7,003178539;103,2327591;94086,96591;1;15;1;0;0;0;0;1
65;38;27,28256126;95095,96594;1;7;3;0;0;0;0;0
31,69632344;5,800179136;154,7920058;94607,86268;2;45;1;0;0;0;0;0
39,72713801;14;17,81137467;90409,65173;4;3;1;0;0;1;0;0
32;7;61,73279166;91719,26171;2;2;1;0;0;0;0;0
50;25,41693419;72,7551853;94055,63611;4;19;3;0;0;0;0;0
40,81140747;16,12559253;8,131354089;94919,66652;2;2;2;0;0;0;0;1
39,94143066;14;18,36089527;94704,63717;4;7;2;0;0;0;0;1
34;7,990561632;40,29937618;92120,19194;1;7;3;102;0;1;0;0
53,96855742;27,28244265;8,062263447;92092,39243;2;2;3;0;0;0;0;0
25;-0,661342484;130,3895327;92097,62286;4;21;3;0;0;0;0;0
29;3,198007522;101,2669125;93950,94189;4;23;3;0;0;0;0;0
50,62094448;29;19;91601,71212;4;3;1;0;0;1;0;0
48,03866075;23,23483301;64,0638996;94307,90031;3;1;2;155;0;0;0;1
23;-3;8;96651;4;26;1;84;0;1;0;1
38,58478362;14;138,7192494;91848,85617;4;0;2;0;1;0;0;0
56;30,58165377;42;90095;4;9;1;0;0;1;1;1
60,84278619;36;31,45942209;94067,67311;4;5;2;0;0;0;0;1
42;18;64,38345475;92132,01957;1;12;3;0;0;0;0;1
37;7;8,985658609;93989,33766;1;3;1;0;0;0;0;0
49;23;54,24001821;90029,40682;4;17;2;0;0;0;0;1
52;27;42;96148,07211;1;2;1;0;0;0;0;1
67;43;173,2348701;13020,2878;1;17;1;215;0;0;1;0
25;-1,478136886;108,5649086;94305;3;2;1;0;0;0;0;0
67;43;207,8945222;9307;4;17;3;215;0;0;1;0
53;27,85216251;84,32790444;91105,96639;3;31;1;0;1;0;0;1
38,2104255;15;28,56226734;91298,35533;1;2;3;0;0;0;0;1
53;26,72663618;31,79125124;91015,01172;4;2;2;0;0;0;0;1
62;35;53;94720;3;2;3;0;0;0;0;1
46,42766803;18,28201057;82,8715249;90095;2;2;1;0;0;0;0;1
66,91698441;40,69048275;135,3527101;94590,65818;3;69;1;0;0;0;0;0
46,4710543;24;88,6515594;94110,64192;4;26;3;0;0;0;0;1
29;2;13,23258399;93712,01671;1;1;2;0;0;0;0;0
58,79848465;33,15170074;68,87052862;91765,76946;4;19;1;0;0;1;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
41;17;95,56312214;95684,38051;2;22;1;0;0;0;0;0
46;20,4893923;23,40894296;92172,63635;2;1;3;0;0;0;0;0
43,08849037;19,62953858;101,4004721;94364,00723;1;3;1;0;0;0;0;1
59;31;32,89714101;92655,81471;4;1;1;0;0;0;0;1
24,48078629;-0,635184802;121,0949979;94308,58556;2;2;1;0;0;0;0;1
32;6;28,238615;94560,30393;2;3;1;0;0;0;0;1
51,39836382;25;79,56006921;90834,93461;1;1;1;0;0;0;0;1
35;12,24918368;39,33238066;92200,23336;1;24;2;0;0;0;0;1
50;24;44;95137,73938;1;13;3;0;0;0;0;1
47,8848722;23,81449023;53,44589089;92598,16317;3;233;1;0;0;0;0;1
25,46533581;1,509437788;127,0411236;92940,63382;1;19;1;0;0;0;0;1
38;13,29263902;167,1048826;95130,09132;1;28;1;0;0;0;0;1
48;25;44;94008,22853;1;23;3;0;0;1;0;1
38,61682676;13;138,5718919;90084,86433;1;24;1;0;0;0;0;1
50;25;128,6385944;94062,53443;1;6;1;452;0;0;0;1
42;18;42,29522067;90826,07659;4;17;1;0;0;0;0;0
38,83287274;13;61,36827693;91094,32742;2;7;2;170;0;0;0;1
41;16,91684341;62,29332987;91736,42838;3;6;2;0;0;0;0;0
54;31;13,68825098;94089,34206;4;4;2;0;0;0;0;0
23;-3;8;96651;3;7;1;0;0;0;0;1
53;26,17125346;83;90040,95265;2;69;1;0;0;0;0;1
55,52760338;32;8,274041251;93876,27829;3;2;1;0;0;0;0;1
63;38,27056083;140,1326804;90040,17187;1;47;1;0;0;0;0;1
56;30,26618933;120,6310573;92374,24413;1;25;3;0;1;0;0;0
52,38971435;28;42,49039903;94516,01673;4;13;3;0;0;0;0;1
36;12;84,87161852;95616;1;15;3;0;0;0;0;1
62,66680707;37;92,74644723;95055,6174;3;2;2;0;0;0;0;1
23;-3;8;96608,6706;4;7;2;0;0;0;0;1
39,7605129;12;187,4320423;90095;2;65;1;0;0;0;0;0
56,20347433;32;41,08889587;93712,15309;1;1;2;0;0;0;0;0
32;7,234919112;84,21735534;90248,90654;4;2;1;0;0;0;0;1
52;26,7238231;41,90241239;94720;2;7;3;0;0;0;0;1
29;3;103,5805449;91325,65376;2;18;2;0;0;0;0;1
47,22189333;20;80,27490673;92841,79577;1;14;3;0;0;0;0;0
63,30819103;38,15687341;14,10762453;91323,95167;1;15;1;0;0;0;0;0
55,82565375;29,41133755;22,90731425;94720;1;3;3;0;0;0;0;1
39;11;81;90264,63778;4;18;2;0;0;1;0;1
23,87093801;-0,622560788;78,65038284;93116,70554;4;16;1;0;0;1;0;0
41;16;80,37057003;94107,08566;1;1;1;207;0;0;0;0
45;19;85;93490,8051;4;18;3;0;0;0;0;0
30;4;72,11509174;90089,05717;3;8;1;0;0;0;0;1
50,59286526;27;53,86652386;94715,15871;4;19;3;144;0;0;0;0
59;34;23;92556,08734;2;3;2;0;0;0;0;0
52;25,67466136;139,6159724;90255,01874;1;24;1;0;0;0;0;1
47;21,42790361;81,66707107;94720;1;17;1;0;0;0;0;0
64,97481984;39,10846078;64,7697173;94909,71991;2;28;1;205;0;0;0;1
24,87006344;-0,254590789;85;74561,45305;2;2;1;0;0;0;0;1
67;43;224;9307;4;17;3;215;0;0;1;0
28;6;8;96574,1197;4;7;1;0;0;1;0;0
45;23;170,3302655;90076,40923;2;39;1;0;0;0;0;1
23,37820019;-0,588402672;8;96564,30212;4;7;2;0;0;0;0;1
32;7,350385463;35,4950808;90357,2726;4;9;2;0;0;0;0;0
65,51950934;40;21;95610,21546;3;7;1;0;0;0;0;1
45;19;34;94576,79798;4;7;2;0;0;0;0;1
52;27;30;92026,49975;1;2;1;0;0;0;0;1
39;14;63,70622116;95034,49252;1;15;1;0;0;1;0;0
55,8444146;29;112,6122757;94026,40683;1;43;1;0;0;0;0;0
54;25,43399964;11,49886397;90251,82061;2;7;3;0;0;0;0;0
29,17722758;3,314932128;81;93436,54512;4;22;2;0;0;0;0;1
42;17;29,61495861;94025,35541;1;5;3;0;0;0;0;1
50;23,08768116;43,24062003;94004,97542;3;1;2;0;0;0;0;1
59;35;30;92829,98296;4;9;2;89;0;0;0;1
65;38,98835514;192,1294747;91312,81719;1;3;3;0;1;0;1;0
55,55559991;34;117,9533331;90252,15243;2;3;1;0;0;0;0;1
28,22892102;4;58,42357452;91327,77791;4;24;1;0;0;0;0;1
23,01531126;-2,884621351;8;96651;4;7;2;0;0;0;0;1
29;3,514032922;84,95486582;92313,21531;2;24;1;0;0;0;0;1
27,07740591;1;112,8055803;92701,00925;2;15;1;0;0;0;0;0
47,64306649;24;141,274771;37111,75241;1;2;1;0;0;0;0;1
29,17113386;5,415578893;43,06991703;96648,62971;2;7;3;108;0;0;0;1
29;3;161,3997987;91755,95559;2;433;1;458;0;0;0;0
43,75085983;19;137,1569471;95720,59128;2;2;3;0;0;0;0;1
25;-0,579239843;137,8120487;94306,66609;2;67;1;0;0;0;0;1
42;15,21358496;30;92965,1804;4;8;1;0;0;0;0;0
35,22950206;10,71097073;28;90095;2;17;2;111;0;0;0;0
57,91467657;32;51,62779728;94306,79295;4;4;1;0;0;0;0;1
23;-3;8,201786494;91324,38621;4;26;1;84;0;1;0;1
50;24,22342747;54,83355844;91234,50313;2;11;1;0;0;0;0;0
40,22394822;11,35092202;13,93329455;95655,02333;2;3;1;106;0;0;0;1
31;7;171,2117851;95616;3;41;1;0;1;0;0;1
43;19;155,2418856;95619,0772;1;17;1;0;0;0;0;0
39;11,75600702;55,65587331;90240,00444;2;17;1;0;0;0;0;0
35;7;93,53543927;91736,18325;1;15;3;0;1;0;0;1
53,55166509;29;61,29017788;91738,87961;4;26;1;0;0;0;0;1
53;27,06595023;69,4796977;92107,68658;4;22;3;0;0;0;0;1
33,69284926;9;116,620024;92639,36339;1;27;2;126;0;0;0;1
23,00075963;-2,995470824;8;96651;4;7;1;0;0;0;0;0
43,64361685;17;16,16134804;95609,45808;3;1;2;0;0;0;0;0
26;0,40111245;59,88128919;95616;2;24;2;0;0;0;0;1
32,5609413;6;43,20724321;93428,42463;1;75;3;0;0;0;0;1
55;30;85;94596,70315;2;15;1;0;0;0;0;1
25,06159102;4;8;95536,94532;4;7;1;0;0;1;0;1
23;-3;8;95558,9384;4;26;1;84;0;1;0;1
23,00094443;-2,819186801;8;96651;4;7;1;0;0;0;0;0
40;14;53,53714867;93106,83963;4;13;3;89;0;0;0;1
46,76419701;20;58,63299359;94593,84533;4;19;3;0;0;0;0;1
41;14;28;95666,53512;3;3;2;117;0;0;0;0
28,36279085;3;96,17581505;90266,94745;3;8;1;0;0;0;0;1
62;34,5233886;61,19089882;91137,39908;4;49;1;0;0;0;0;1
42;18;148,429698;90244,09591;2;0;1;0;0;0;0;1
63,97273941;38;66,75536071;94118,7806;2;28;1;0;0;0;0;0
27,276358;2,256373476;49,64497314;95039,58218;2;15;1;0;0;0;0;0
29;5;83,92187796;92832,63316;2;16;3;0;0;0;0;0
37,82282143;22;8;95642,82135;4;7;1;0;0;1;0;1
31;3,701747429;83;95616;4;18;2;0;0;0;0;1
32;7;84,58330763;90091,78655;3;25;1;389;0;1;0;1
60,54960897;36;140,5192263;92074,06293;3;26;3;0;1;0;0;0
55,39823588;28,71978166;120,7632817;92093,91647;1;3;1;0;0;0;0;0
29;3;97,52333301;91399,41666;4;2;1;0;0;0;0;1
62;37,0362727;44;90489,35344;4;13;1;0;0;0;0;1
29,37686787;5,142614288;78,28543511;94522,55883;2;13;1;0;0;0;0;1
41;14;59,82477751;94720;4;7;3;0;0;0;0;1
59;34;104,4536788;95820,55371;1;3;1;140;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
45;20,04810304;147,0577523;95054,04871;2;22;1;0;0;0;0;1
54,96959167;30;24,93780069;92652,58375;3;5;2;0;0;0;0;0
26;1,48490567;113,4191009;91591,53989;1;16;2;251;1;1;0;0
40,24414741;13;28,53260612;93754,58831;1;3;3;0;0;0;0;1
31;9;180,657196;95816,67914;3;0;3;449;1;0;0;0
32;8;31,18070628;92683,3913;1;1;1;212;0;0;0;1
62;35,75007717;147,0173275;94715,49361;2;69;1;0;0;0;0;0
52;28,88836732;134,6129767;95079,00671;2;14;1;0;0;0;0;1
39,43634335;15,53514639;82,87664951;94720;4;17;1;0;0;0;0;1
37;11,27087359;39;92031,07157;2;1;2;0;0;0;0;0
60,66595264;35;64,72310946;94109,02797;3;6;1;0;0;0;0;1
56;30,63566235;33,55149315;92117,81871;3;5;1;0;0;0;0;1
56;28;120,8421048;95818,9289;2;28;1;0;0;0;0;0
23;-3;63,85289067;93099,30183;4;18;1;0;0;0;0;1
51,89308121;26,02991311;177,7919513;95749,59691;2;14;1;0;0;0;0;1
23,08233786;-2,944881235;65,34113363;94304,77943;2;16;3;0;0;0;0;0
63;35,33000479;90,24817169;92708,70423;1;43;1;0;0;1;0;1
67;43;45,23688269;12129,19168;4;17;2;215;0;1;1;0
61;36;69,85696022;90068,69138;2;15;1;139;0;0;0;1
67;43;170,992245;9307;4;17;3;215;0;0;1;1
23;-3;8;96651;1;7;1;0;0;0;0;0
58;32;187,7898107;94081,04276;1;43;2;0;1;0;0;0
62,72411774;38,44524174;52,24980929;92494,19295;4;1;3;0;0;1;0;0
56,23353129;31;57,1810745;93114,92066;4;9;3;0;0;0;0;1
37;12,40303732;110,6650713;95023,7176;2;3;1;0;0;0;0;1
26,47124536;1,07807111;112,0987247;92123,91073;2;2;1;0;0;0;0;0
36;13,45819009;82,64801369;91718,48127;1;13;2;0;0;1;1;1
50;24;42,3829131;94110,00954;4;6;2;0;0;0;0;1
35,06737491;11;74,65496683;95819,15058;2;1;1;0;0;0;0;1
53;27,36467849;64,89867922;94510,35937;4;18;3;198;0;0;0;1
44;20,75855057;97,22515123;94927,53008;4;267;2;0;0;0;0;1
32;4,800156985;21,29178702;94306,8219;4;4;2;0;0;0;0;1
41;17;8;92893,30843;4;7;2;0;0;1;0;1
38;13;34,78774728;90404,27026;2;15;2;0;0;0;1;1
42;14,41463288;117,3218269;90091,98515;2;3;1;0;0;0;0;1
30;3;40;92261,69042;4;2;3;0;0;0;0;1
35;8,000918503;109,1463462;92624,37272;2;13;1;0;1;0;0;1
57;30;41,17972423;92398,22453;1;28;2;0;0;0;0;1
56;30,72360905;63,85753129;94011,58685;1;8;3;0;0;0;0;1
67;43;79,36793164;9340,312432;1;17;1;0;0;0;0;1
38;11;78,88773154;94632,11298;3;24;2;0;0;0;0;0
44;19;52,35871167;92052,77708;3;8;3;0;0;0;0;1
49,35980866;23,39096715;41,54058705;91737,40524;4;6;3;0;0;0;0;0
33,766032;7;23,40170486;90897,87743;2;1;1;0;0;0;0;1
38,5808506;12;43,46510252;95620,90273;2;17;1;0;0;0;0;1
60,68485935;32;26,10474281;94678,37922;2;14;3;0;0;0;0;0
59,32980819;35;65,01576585;91802,16261;3;21;1;0;0;0;0;1
53;25,86200368;38;92013,80598;4;9;2;0;0;0;0;1
36,69339275;14;50,30950547;93224,55909;3;1;2;93;0;0;0;1
27;3;125,2190758;95824,0401;1;633;1;171;0;0;0;0
44;17,52114648;11,41528454;92679,1491;1;3;1;0;0;1;0;1
46;21;23,71397611;94720;3;3;2;0;0;0;0;1
54;29;188,4936957;90064,96763;1;81;1;0;0;0;0;1
43,83815953;17;91,48921451;93107,171;4;21;3;0;0;0;0;0
38;13,5843973;33,33559947;94076,39485;2;1;2;0;0;0;0;1
67;43;224;9307;4;17;3;215;0;0;1;0
42;20;34;90794,18404;1;3;3;0;0;0;0;0
35,00515523;8,004132775;40;92801,54379;4;21;3;0;0;1;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
61,02910366;36;40;90280,04536;3;7;2;0;0;0;0;0
57;34,37058563;8;96643,37978;4;7;1;0;0;1;0;1
