,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3668,138111929,47,32,189,81328,4,0,3,0,0,1,0,1,0
3669,629614057,41,24,45,92968,3,"4,2",1,0,0,0,0,1,1
3670,231531264,24,15,31,19433,1,"3,4",1,2,0,0,0,1,0
3671,64151815,25,3,69,44820,3,"1,3",1,0,0,0,0,0,0
3672,239239061,33,20,125,24554,2,2,2,0,0,1,0,1,0
3673,290036707,50,17,29,69811,3,"2,5",1,0,0,0,0,0,1
3674,290385988,67,24,38,61936,3,"1,3",3,0,0,1,0,0,1
3675,327678480,29,3,30,36754,3,"0,5",2,0,1,1,0,0,0
3676,262196895,45,24,58,9654,4,"2,6",1,0,0,0,0,0,0
3677,123332408,56,30,57,47815,4,"1,5",3,185,0,0,0,0,0
3678,705363229,52,15,30,53667,1,"1,2",2,0,0,1,0,1,0
3679,718776077,55,32,34,51135,3,"2,9",1,0,0,0,0,1,0
3680,228287743,41,24,199,37759,4,"2,33",3,265,1,0,1,0,1
3681,834745012,47,31,24,3349,4,"0,7",3,0,1,0,0,0,0
3682,287560069,26,4,69,72845,4,"2,6",2,0,0,1,0,1,0
3683,886583898,44,9,33,94760,1,0,1,1,0,1,0,1,0
3684,562277801,59,22,110,86993,4,"3,8",1,0,0,1,0,1,1
3685,943093813,47,28,67,54357,1,"1,4",1,1,0,0,0,1,0
3686,686823492,53,0,84,54156,4,"1,2",2,107,0,1,0,0,0
3687,378265806,44,14,52,45187,1,"5,2",2,0,0,0,0,0,0
3688,878202762,51,21,25,25473,1,"1,5",1,0,0,0,0,0,0
3689,707571987,49,22,28,4593,3,"0,3",1,0,0,1,0,1,0
3690,262899926,52,24,27,4351,2,2,1,2,0,0,0,1,1
3691,265717496,39,31,66,46696,4,"1,4",2,0,0,0,0,0,0
3692,515423007,28,33,73,4487,1,"2,9",1,1,0,0,0,1,1
3693,378452247,63,41,45,35635,3,"1,7",1,0,0,0,0,1,0
3694,104335466,49,15,28,42185,3,"6,5",1,1,0,0,0,1,1
3695,523884240,62,27,115,27896,4,"0,6",3,87,0,0,0,0,0
3696,468332872,63,37,43,93821,4,1,2,131,0,1,0,1,0
3697,196276219,53,25,175,77300,1,0,1,0,0,1,0,0,0
3698,117542199,44,21,33,53669,3,"2,8",1,1,0,0,0,1,0
3699,46322992,43,-2,61,44042,2,"3,8",1,0,0,0,0,0,0
3700,160251613,25,15,50,48250,4,"3,9",1,0,0,0,0,1,0
3701,136412935,31,11,123,12101,2,"0,2",1,0,1,0,0,0,0
3702,6666069,61,13,31,4686,1,"3,8",3,303,0,0,0,0,0
3703,681095545,45,8,55,54983,4,"0,8",3,1,0,0,0,0,0
3704,111259804,49,31,197,99884,2,"4,3",2,1,1,0,0,0,0
3705,318100882,52,40,23,42186,4,"2,75",3,0,0,0,0,1,1
3706,102259898,28,4,30,12052,3,"1,3",1,0,0,0,0,0,1
3707,183587468,54,3,19,80426,1,2,1,0,0,1,0,1,0
3708,663607721,40,10,90,97718,4,"5,4",2,0,0,1,0,0,0
3709,529659101,61,21,16,24426,3,2,1,0,0,0,0,0,1
3710,960462103,29,34,133,83735,4,"1,4",3,0,0,0,0,1,0
3711,609560300,23,13,132,49566,4,"4,3",3,0,0,0,0,1,1
3712,952900423,57,23,30,14921,1,"0,2",1,0,0,0,0,1,0
3713,79177172,29,11,46,29636,4,"4,8",3,0,0,1,0,0,0
3714,905751912,37,25,146,22631,3,3,1,0,0,1,0,1,1
3715,849866094,50,7,30,35847,4,"1,9",1,0,0,1,0,0,1
3716,602535969,60,27,26,23724,4,"3,6",3,407,0,1,0,0,0
3717,279030611,47,31,105,14990,1,"0,1",2,1,0,0,0,1,0
3718,9392110,23,12,36,60159,2,"0,7",3,0,0,0,0,0,0
3719,133591900,61,22,8,37208,4,"1,9",1,0,0,1,0,0,0
3720,473559362,44,31,172,93335,2,"0,5",3,0,0,1,1,0,0
3721,360541480,60,1,171,46558,3,"3,7",2,335,1,0,1,1,0
3722,198566814,49,36,108,44578,1,"0,4",3,0,0,1,0,0,1
3723,641826697,47,30,113,16609,1,"0,3",2,0,0,0,0,0,0
3724,977698787,43,11,52,43398,1,"1,3",2,0,0,0,0,0,0
3725,872160095,26,22,14,58556,4,"5,7",3,0,0,1,0,1,0
3726,140516172,35,27,180,8058,1,"3,9",2,0,1,0,0,0,0
3727,730504105,56,30,31,18018,2,"0,3",1,0,0,0,0,1,0
3728,273955996,48,35,55,65007,1,"2,67",1,0,0,0,0,1,0
3729,431940051,40,21,115,50861,4,"2,1",2,1,0,0,0,0,0
3730,344073619,63,40,174,44516,3,"8,3",1,146,0,0,1,1,0
3731,555407089,40,31,15,54308,1,"1,5",1,0,0,0,0,0,1
3732,81252791,46,28,72,91761,4,"0,7",2,1,0,0,0,1,1
3733,983385945,56,30,100,90698,1,4,1,0,0,1,0,0,1
3734,544345608,41,24,99,86790,2,"2,4",1,0,0,1,0,1,0
3735,52509342,42,7,46,18309,1,"1,9",3,2,0,1,1,1,0
3736,149597799,63,30,26,72004,1,"0,2",1,0,0,0,0,1,0
3737,289780003,61,24,168,44444,3,"7,5",1,0,0,0,0,1,0
3738,923158291,54,26,29,37003,1,"0,7",1,0,0,0,0,0,0
3739,364492487,55,33,71,28462,4,"4,33",2,1,0,1,0,1,0
3740,216314893,27,21,22,41799,4,"1,7",1,0,0,0,0,1,0
3741,275027325,46,17,18,71712,4,"0,7",3,0,0,0,0,1,0
3742,792912029,63,34,175,3269,3,"0,5",3,0,0,0,0,0,1
3743,316730272,45,35,14,57280,3,"0,8",2,0,0,1,0,1,1
3744,614008124,61,36,154,52984,2,1,1,1,0,0,0,1,1
3745,602657171,64,18,46,7865,3,"1,8",3,0,0,0,0,0,1
3746,915658710,49,29,19,31721,1,"0,6",1,0,0,0,0,1,1
3747,641514307,54,38,34,58283,1,"2,5",1,0,0,0,0,0,0
3748,464895140,32,28,35,18594,1,"0,2",2,1,0,0,0,0,0
3749,548796430,63,38,32,80116,4,"2,8",1,139,0,0,0,0,0
3750,78314836,27,32,13,57382,3,"2,8",1,0,0,1,0,1,0
3751,161028806,47,12,42,83086,2,"2,6",1,1,0,0,0,1,0
3752,428774470,57,3,30,4526,4,"0,2",3,0,0,0,0,1,1
3753,476814642,24,4,35,71137,4,"3,8",1,0,0,1,0,0,0
3754,423675215,54,33,18,60953,4,"7,4",1,0,0,1,0,0,0
3755,851940959,52,12,19,43073,1,"2,1",2,0,0,0,0,0,1
3756,510814097,59,35,122,62454,4,"0,5",1,2,0,1,0,0,1
3757,642495223,50,27,56,38443,3,"1,2",1,1,0,0,0,0,0
3758,452989937,57,5,108,7982,4,"1,7",1,0,1,0,0,0,0
3759,989203740,30,21,39,16467,1,"0,1",1,0,0,0,0,0,1
3760,104359724,27,24,51,68853,4,1,2,0,0,0,0,1,1
3761,236581207,36,37,18,20204,1,"3,9",2,0,0,0,0,1,0
3762,577703218,45,7,23,97292,4,"0,5",1,1,0,0,0,0,0
3763,764285624,62,10,174,67275,2,9,1,0,0,0,0,1,0
3764,722975851,58,22,190,5212,4,"3,8",3,398,1,0,0,1,0
3765,74879828,59,37,85,87737,1,"1,7",1,0,0,0,0,1,0
3766,694961343,57,23,40,50282,4,"2,6",3,1,0,0,0,0,0
3767,912091985,65,43,87,86596,3,"7,5",1,1,0,0,0,1,0
3768,968812059,33,36,40,31097,1,"1,7",1,106,0,1,0,0,0
3769,198887926,26,15,34,31139,1,"2,67",1,0,0,0,0,1,0
3770,663085201,48,16,51,69465,2,4,1,0,0,0,0,0,0
3771,886314674,51,28,78,99160,1,"0,3",2,0,0,1,0,0,1
3772,302123315,49,25,103,60172,4,"4,5",1,122,0,0,0,0,0
3773,755711814,49,18,51,9611,2,"5,4",3,0,0,0,0,1,0
3774,943927065,61,37,121,81272,1,"2,1",2,0,0,1,0,1,0
3775,267929521,48,36,117,26234,3,"0,1",1,0,0,0,0,0,0
3776,915390137,30,4,43,36316,1,"1,1",1,0,0,1,0,1,1
3777,651986405,38,21,155,52397,4,"3,8",2,0,1,1,0,1,0
3778,853796449,58,6,23,46947,1,"2,2",1,1,0,0,0,1,0
3779,291601739,58,26,78,62762,3,"7,2",1,0,0,1,0,0,1
3780,24122695,51,0,10,23773,4,"0,5",2,0,0,1,0,1,1
3781,571703001,52,37,41,80032,1,1,1,0,0,0,0,0,0
3782,203172424,56,-1,105,3383,1,"0,8",1,0,0,0,0,1,1
3783,411823102,40,33,50,41974,1,"0,7",1,0,0,0,0,1,0
3784,998392833,25,17,12,10066,3,"0,6",1,0,0,0,0,0,0
3785,79277706,40,33,117,30055,1,"6,33",1,2,0,0,0,1,0
3786,49180415,52,43,187,23122,1,"3,9",2,0,0,0,0,1,0
3787,300852276,30,25,80,31216,1,"0,67",3,0,1,0,0,1,1
3788,798391548,48,13,38,27261,3,"0,5",2,0,0,1,0,1,0
3789,674921258,50,17,167,46369,2,"1,3",2,287,1,0,1,0,0
3790,989232892,44,15,173,57304,1,"6,1",2,295,1,0,1,1,1
3791,387730618,55,10,56,42042,2,"0,2",1,129,0,0,0,0,0
3792,715506887,34,25,191,70224,3,"7,2",1,1,1,0,1,1,0
3793,618983864,60,34,120,29025,4,"2,1",2,0,0,1,0,1,1
3794,786254746,39,30,28,93309,4,"2,7",1,1,0,0,0,1,0
3795,444985775,52,1,20,34867,1,"1,5",1,1,0,0,0,0,0
3796,215128207,57,35,19,55839,2,"0,1",1,0,0,0,0,1,0
3797,625874426,61,27,46,57003,1,"2,1",1,0,0,1,0,1,1
3798,993236967,39,33,165,24451,3,4,1,382,1,1,1,0,0
3799,801340929,49,30,63,19015,2,"1,5",3,0,0,0,0,1,0
3800,757958204,32,32,43,78623,1,5,2,0,0,0,0,0,1
3801,408433872,52,40,158,85799,4,"2,7",3,2,1,0,1,0,0
3802,465429198,43,34,166,73761,1,"1,5",1,365,1,0,1,1,1
3803,391127044,27,19,50,14393,1,"0,7",2,0,0,0,0,0,1
3804,841936883,31,18,82,8326,2,"1,9",1,117,0,0,0,1,1
3805,655898105,50,22,20,84004,4,"2,7",3,1,0,1,0,1,1
3806,763331479,61,21,37,73185,1,"0,5",2,127,0,0,0,0,1
3807,786471538,59,24,161,46423,2,"2,7",1,227,1,0,1,1,1
3808,129215435,30,5,108,73236,4,4,2,1,0,1,0,1,0
3809,668220217,48,30,140,22352,1,2,1,128,0,1,0,0,1
3810,772611833,35,23,52,80344,1,"3,9",1,0,0,0,0,0,0
3811,850849925,49,3,8,27890,1,"0,5",1,0,0,1,0,1,0
3812,194766814,53,32,25,65492,1,"1,5",1,0,0,0,0,0,1
3813,255417006,48,33,119,62497,1,"0,3",1,0,0,1,0,0,0
3814,156711907,56,18,48,55369,3,2,3,176,0,0,0,1,1
3815,99763367,34,5,201,6912,2,"1,2",1,1,1,0,0,0,0
3816,444628773,44,12,43,57587,4,"0,4",2,0,0,1,0,1,0
3817,893582064,35,18,39,36290,1,"2,8",3,0,0,0,0,0,1
3818,668997972,42,20,81,53714,1,"2,2",2,2,0,0,0,0,0
3819,687219017,55,3,131,77768,1,"3,8",1,231,1,1,1,1,0
3820,521896145,54,42,165,99147,1,6,1,0,1,0,1,1,1
3821,8081178,27,2,33,43050,2,"1,8",3,0,0,1,0,1,0
3822,334922114,45,32,53,9632,3,"9,3",1,0,0,1,0,1,0
3823,399585099,51,14,24,90750,1,"0,3",3,171,0,0,0,1,0
3824,817737555,64,42,31,77720,3,"1,3",1,0,0,0,0,0,0
3825,887342759,51,26,29,25573,4,"0,6",2,84,0,0,0,0,0
3826,943272700,35,14,48,47132,1,"0,7",3,120,0,0,0,0,1
3827,430216712,60,18,30,95291,3,"1,8",3,0,1,0,0,0,0
3828,492106673,23,5,43,61745,1,2,1,142,0,0,0,1,0
3829,63538196,32,5,19,33642,4,"4,5",1,0,0,1,0,1,0
3830,559146230,48,24,44,56181,2,"1,1",1,0,0,0,0,0,1
3831,992593392,55,38,126,12517,4,"0,9",3,1,1,1,0,0,0
3832,754338715,46,11,108,21803,2,2,1,0,0,1,0,1,1
3833,899524041,60,16,125,1869,3,"0,3",3,1,0,1,0,0,0
3834,853167530,51,36,8,81756,3,"0,4",3,0,0,0,0,0,1
3835,214972525,49,20,36,87109,3,"0,4",2,1,0,0,0,0,0
3836,125161995,40,6,186,3346,4,3,1,0,0,1,0,1,1
3837,593024524,53,30,41,33693,3,"0,3",2,0,0,0,0,1,0
3838,771676723,24,18,170,98618,3,"4,1",1,296,1,0,1,1,1
3839,737580991,59,40,65,90286,1,"0,8",1,0,0,0,0,1,1
3840,358746266,52,18,198,85410,2,"1,67",1,190,1,0,0,0,0
3841,836254174,46,32,146,80248,4,"0,1",1,0,0,0,0,1,0
3842,532959751,57,29,49,76615,4,"0,3",1,0,0,0,0,1,0
3843,498918869,52,33,87,69540,4,"1,6",1,1,0,0,0,0,0
3844,240996262,55,17,96,18411,1,"2,5",1,0,0,0,0,0,1
3845,725564196,53,11,76,93237,3,"5,3",1,0,0,1,0,1,0
3846,26885868,61,29,176,19723,1,"3,8",1,141,1,1,1,0,1
3847,297188526,56,38,19,1041,4,"1,5",3,0,0,0,0,0,1
3848,616180668,33,-3,27,23745,1,"2,6",2,0,0,1,0,0,0
3849,811021483,46,27,29,2107,4,"0,6",3,222,0,1,0,0,0
3850,598723402,63,27,51,37247,3,"3,1",3,1,0,0,0,1,0
3851,913992925,58,21,22,30599,1,"1,5",3,0,0,0,0,1,0
3852,869239161,62,24,60,47032,1,"2,1",1,0,0,0,0,0,0
3853,896579286,49,9,24,94632,1,1,1,106,0,0,0,0,0
3854,575600631,44,24,18,31076,3,1,2,127,0,0,0,1,0
3855,490811596,58,35,14,69658,1,"0,5",1,0,0,0,0,1,0
3856,215930393,64,27,46,89225,2,"0,4",3,0,0,0,0,0,0
3857,411564592,38,35,118,58547,4,"1,8",3,134,0,0,0,0,0
3858,25012621,60,17,23,22620,4,"2,4",2,0,0,0,0,0,0
3859,25610933,27,6,165,30400,3,"6,5",3,302,1,0,1,1,1
3860,457026866,41,39,141,32016,4,"0,2",2,0,1,1,1,0,0
3861,108492788,63,26,74,5072,4,"5,67",1,0,0,0,0,1,1
3862,234423192,43,30,80,20574,4,"1,6",3,143,0,1,0,1,0
3863,550922430,25,11,31,72175,4,"1,67",1,1,0,0,0,1,1
3864,574384973,58,41,198,56343,3,"5,2",2,0,1,0,1,1,0
3865,482223265,54,1,39,86740,4,"3,4",1,1,0,1,0,1,1
3866,341901415,61,22,29,83024,4,"1,7",2,0,0,1,0,0,0
3867,428465521,62,43,122,86987,4,"2,1",2,0,0,1,0,1,0
3868,47149687,55,25,39,57921,1,1,1,0,0,0,0,1,0
3869,569672919,36,31,36,51768,4,"1,3",1,285,0,0,0,0,0
3870,956902622,35,20,21,4660,2,"1,7",2,0,0,0,0,1,0
3871,615784496,38,12,25,6971,1,"2,5",1,132,0,0,0,0,0
3872,457377894,60,25,85,64116,4,1,1,0,0,1,0,1,0
3873,844409475,52,33,84,12789,1,"3,9",1,0,0,0,0,0,1
3874,38525062,54,37,111,69344,3,"1,3",1,0,0,0,0,1,0
3875,725952862,56,15,29,68407,4,"1,9",1,140,0,0,0,1,1
3876,506231936,56,37,35,13379,3,"0,5",2,0,0,1,0,1,0
3877,815632652,48,23,136,13365,1,"6,33",3,0,0,0,0,0,1
3878,831727208,58,18,116,60352,3,2,2,2,1,0,0,1,0
3879,402481104,31,-1,26,60228,1,"2,4",2,0,0,0,0,1,0
3880,220513974,61,29,11,73234,1,"0,3",3,0,0,0,0,0,1
3881,669737228,59,37,113,62084,1,"0,8",2,132,0,0,0,0,0
3882,841647901,58,17,88,79413,3,"2,2",2,0,0,1,0,1,1
3883,577751427,51,38,66,92261,4,"3,8",1,2,0,1,0,1,0
3884,862715427,34,33,188,53061,4,"7,6",1,226,1,1,1,0,1
3885,913211783,63,43,41,50747,3,"1,3",3,168,0,1,0,0,0
3886,853057055,50,33,28,87763,4,"1,9",1,178,0,0,0,1,1
3887,729343459,63,0,25,10480,4,"3,1",1,0,0,1,0,1,0
3888,292543940,46,11,159,95511,2,3,1,235,1,1,1,1,1
3889,494887753,53,35,120,18329,3,"2,75",1,0,0,0,0,0,1
3890,756531438,57,1,44,41882,4,"4,7",2,0,0,0,0,0,0
3891,26587025,41,27,180,83908,3,"0,2",3,218,1,0,0,0,0
3892,861117914,37,13,132,1062,2,"0,3",1,244,1,0,1,0,0
3893,825519021,62,8,77,69646,4,"0,4",3,0,0,1,0,0,0
3894,8736342,56,19,77,25148,1,"3,4",3,0,0,1,0,0,0
3895,180673003,51,41,8,48390,4,"7,3",3,0,0,1,0,0,0
3896,526121085,61,29,109,53873,4,"7,2",2,0,0,0,0,0,0
3897,988752955,39,21,98,61481,4,6,1,0,0,1,1,1,1
3898,696883792,46,6,126,13611,2,"0,1",1,0,1,0,1,1,1
3899,673426880,63,23,28,68849,1,4,2,1,0,0,0,1,1
3900,768475379,50,33,35,40102,4,"2,1",2,0,1,0,0,1,1
3901,161556977,35,6,111,7827,4,"1,8",3,0,0,0,0,0,0
3902,431454217,53,34,31,17337,3,"1,8",3,84,0,0,0,0,1
3903,240235398,46,23,38,48313,1,"1,8",1,0,0,0,0,1,0
3904,937791828,39,16,12,36054,3,"1,6",1,0,0,0,0,1,1
3905,115374408,60,21,82,73131,3,"0,5",2,0,0,0,0,1,0
3906,208967719,63,22,26,16773,1,"0,5",3,0,0,0,0,1,0
3907,660074979,50,35,56,30010,2,"1,7",1,76,0,0,0,1,0
3908,886167979,59,24,44,60862,1,5,3,1,0,0,0,1,1
3909,694730105,40,30,109,63259,1,"1,4",3,0,0,0,0,1,0
3910,580147964,23,-3,26,82731,1,"1,7",3,0,0,0,0,0,0
3911,370113716,47,31,83,68768,4,"0,5",1,0,0,0,0,0,0
3912,809962526,27,17,191,72771,2,3,2,0,1,1,0,0,0
3913,195083962,42,22,66,67191,1,"0,1",1,0,0,0,0,1,0
3914,610609005,36,21,16,54519,4,"0,4",2,112,0,1,0,1,0
3915,74093961,27,3,94,48605,4,"2,3",2,0,0,0,0,0,0
3916,698585794,61,35,208,42885,1,"4,1",3,195,1,0,0,1,0
3917,967768387,62,30,112,83264,4,"0,3",3,1,0,0,0,0,0
3918,552288118,46,21,26,32470,2,"0,8",2,76,0,0,0,0,1
3919,546830853,36,18,48,99191,3,"0,1",2,0,0,0,0,1,0
3920,605366427,36,24,118,10766,3,"1,5",3,195,0,0,0,0,0
3921,20488707,25,-1,112,77562,4,"2,5",2,0,0,0,0,1,0
3922,904180047,27,20,134,88886,4,"1,7",1,0,0,0,0,1,0
3923,875494963,31,-1,98,32343,4,"2,1",2,144,1,0,0,1,1
3924,705392857,52,41,102,57538,2,"3,4",1,177,0,0,1,1,1
3925,797245451,23,0,48,29035,1,"1,4",1,1,0,0,0,1,1
3926,800941753,44,31,128,65996,4,0,2,2,1,1,1,0,0
3927,218288856,33,31,122,41944,3,2,2,0,0,0,0,1,0
3928,25706349,30,21,18,64345,1,"0,9",1,0,0,0,0,0,0
3929,814126517,60,27,29,90848,1,"1,7",3,0,0,0,0,0,1
3930,748362571,46,39,168,98539,3,"0,9",3,266,0,1,0,0,0
3931,730892267,59,26,121,5037,3,"2,2",1,229,0,1,0,0,0
3932,264994767,42,16,34,94304,4,"0,75",1,0,1,0,0,1,1
3933,587231024,45,13,51,33648,1,"2,5",3,1,0,0,0,0,0
3934,598340690,55,20,38,73904,1,"1,8",1,0,0,0,0,1,0
3935,689621643,29,4,108,77933,2,"7,3",1,0,0,0,0,1,0
3936,986930779,41,19,50,75941,4,"2,9",3,0,0,1,0,1,0
3937,943012568,36,8,136,61257,2,"0,5",1,0,0,0,0,1,0
3938,986197264,36,34,39,49308,3,5,3,143,0,0,0,0,0
3939,257874938,58,30,40,65252,4,"2,2",1,224,0,0,0,1,0
3940,773670448,62,38,37,76678,1,"0,3",1,0,0,0,0,1,0
3941,431987203,28,19,109,91214,4,"0,67",2,115,0,0,0,1,0
3942,530806501,39,19,56,97330,1,"8,1",1,0,0,1,0,1,0
3943,235997475,25,23,109,57568,4,"2,3",1,0,0,1,1,1,1
3944,396536535,47,34,37,5583,3,"0,1",2,0,0,0,0,1,0
3945,853015751,58,31,171,85572,1,"2,5",1,2,0,0,0,1,1
3946,715412622,35,18,151,71071,4,"1,67",2,0,0,1,0,1,1
3947,734387542,25,26,37,8709,4,"2,6",2,0,0,0,0,1,1
3948,551746569,46,14,15,74978,4,"1,9",1,0,0,0,0,0,0
3949,107522825,27,26,14,15860,1,1,1,0,0,0,0,0,0
3950,343631379,23,19,64,26824,1,"1,5",1,100,0,0,0,0,0
3951,776556798,55,7,132,31653,2,6,1,387,1,1,1,1,1
3952,979610380,23,12,131,27114,4,"0,9",1,152,0,0,0,0,0
3953,338674448,56,12,25,69104,1,"5,33",3,0,0,1,0,1,1
3954,493985344,56,20,33,56310,4,"2,6",1,0,0,0,0,1,0
3955,945687695,59,35,73,13027,1,"2,2",2,0,0,0,0,0,0
3956,845466348,31,1,55,22760,4,"0,1",2,0,0,0,0,0,1
3957,774734127,59,25,81,15681,3,"1,8",3,0,0,1,0,1,0
3958,219165181,41,3,35,64535,3,1,2,128,0,0,0,0,0
3959,775045810,61,3,25,86249,3,"8,1",2,0,0,1,0,1,0
3960,895578726,55,22,103,36471,4,"1,2",3,0,1,1,0,1,0
3961,222068591,29,17,180,57612,4,3,1,0,1,0,1,1,1
3962,869854089,36,30,113,65348,4,"1,6",2,0,0,0,0,1,0
3963,156545911,58,12,34,55865,4,"3,4",1,2,0,1,0,1,0
3964,486896235,55,23,78,84429,1,"1,8",2,0,0,0,0,1,0
3965,676127548,45,14,127,72434,4,"6,33",1,0,1,1,0,0,0
3966,385726834,62,32,20,93454,1,"0,2",1,0,0,0,0,0,0
3967,408486464,50,7,174,81163,4,"6,5",3,253,1,0,1,0,0
3968,757331975,25,7,23,41711,1,"1,5",3,0,0,0,0,0,0
3969,564089864,45,36,53,35294,1,"1,9",1,0,0,0,0,0,0
3970,977743628,49,26,50,27075,1,2,3,0,0,1,0,0,0
3971,127840238,32,23,50,15558,1,"1,1",2,0,0,0,0,0,0
3972,834516907,38,26,121,73121,1,"1,5",1,0,0,0,0,0,0
3973,64596188,44,7,47,98904,4,"1,2",1,0,0,0,0,0,0
3974,288297720,65,34,43,36261,4,"2,4",3,0,0,0,0,0,0
3975,552740158,42,30,127,79738,1,"1,4",3,0,0,0,0,0,0
3976,610107040,63,23,123,40867,3,2,2,1,0,1,0,1,0
3977,183112662,27,22,20,92463,1,"1,5",1,174,0,0,0,0,0
3978,344092529,35,9,10,38745,1,"3,9",2,0,0,1,0,0,0
3979,685985807,65,38,69,34540,4,"0,5",3,0,0,0,0,0,0
3980,206483573,41,26,181,8499,2,"5,2",1,0,1,0,1,0,0
3981,540859413,48,29,13,62357,3,"3,8",1,0,0,1,0,1,0
3982,59301973,27,21,42,28973,4,4,3,0,0,0,0,0,0
3983,633818660,48,26,191,13401,4,"2,33",2,285,1,0,1,0,0
3984,192663072,54,36,22,35436,3,"0,8",1,0,0,0,0,0,0
3985,742976621,52,12,108,27417,2,"0,3",1,145,0,0,0,1,0
3986,192862590,58,0,39,66351,4,"0,4",1,0,0,1,0,0,1
3987,387705705,49,10,61,38911,1,"2,4",1,0,0,0,0,0,0
3988,417072474,59,33,22,43899,1,"2,1",2,0,0,0,0,1,0
3989,955319233,52,25,189,41545,4,4,3,0,1,0,0,0,0
3990,326935654,56,33,34,78904,4,4,1,0,0,0,0,0,1
3991,437517052,60,41,32,66798,3,"2,33",2,0,0,0,0,0,0
3992,342831331,28,15,83,20054,4,"0,8",1,0,0,0,0,0,0
3993,6181056,54,29,64,62745,1,"2,8",3,0,0,1,0,0,0
3994,595926223,55,14,38,40813,1,"3,9",1,0,0,0,0,1,0
3995,827307294,52,30,38,15741,2,"2,4",1,1,0,1,0,0,0
3996,167781047,62,40,117,1607,3,"3,8",1,0,0,0,0,1,0
3997,435674947,43,34,145,16611,1,"3,3",1,0,1,1,1,1,1
3998,22764222,60,43,55,53095,3,"1,2",3,1,0,1,0,1,0
3999,775500026,27,30,89,77119,4,"0,6",3,137,0,0,0,1,0
4000,768653574,55,31,18,20285,4,"4,75",3,0,0,1,1,1,0
4001,770880959,49,11,44,80101,4,2,3,0,0,1,1,1,0
4002,976337844,59,9,110,7643,3,"2,5",3,135,0,0,0,1,1
4003,856604013,47,37,142,51014,2,"0,2",1,0,1,0,0,0,0
4004,755424522,54,20,21,47924,4,"1,4",1,0,0,1,0,1,0
4005,59580606,46,40,9,39269,3,"0,5",1,0,0,0,0,1,0
4006,548355930,54,21,73,39839,1,"1,5",1,0,0,0,0,0,0
4007,788214329,44,32,82,40437,1,"0,8",1,0,0,0,0,0,1
4008,957252923,60,34,87,6535,4,"0,7",1,0,0,0,0,1,1
4009,289112300,56,23,73,51102,1,"1,8",1,125,0,0,0,1,0
4010,266705209,35,30,26,82195,2,"0,4",1,0,0,0,0,0,0
4011,697319955,50,28,15,29731,4,"3,9",1,1,0,0,0,1,1
4012,526794150,64,36,47,4947,3,"0,9",1,120,0,0,0,1,0
4013,694400614,35,20,49,66665,1,"0,67",2,0,0,0,0,1,0
4014,237335022,48,38,109,37332,4,1,1,0,0,0,0,0,0
4015,531671609,28,16,51,54428,4,"2,5",3,0,0,1,0,1,0
4016,817116357,23,-3,78,19822,4,"2,4",1,0,0,0,0,0,0
4017,719817325,54,11,24,31564,1,"3,3",1,0,0,0,0,1,0
4018,596589141,52,24,127,41607,4,"3,5",1,290,1,0,1,0,0
4019,605461881,53,11,194,5367,1,"4,6",3,0,1,0,0,0,0
4020,544515773,28,30,56,58808,4,"6,7",1,0,0,1,0,0,0
4021,354675924,56,16,26,49580,4,"1,6",1,0,0,0,0,0,1
4022,628868269,62,33,69,81483,1,"0,3",1,0,0,0,0,0,1
4023,154199787,27,41,15,10206,1,"0,1",3,0,0,0,0,1,1
4024,892347528,37,34,128,35013,4,"1,8",3,0,0,0,0,0,0
4025,246067357,32,18,76,81627,1,"6,1",1,0,0,0,1,1,1
4026,591598195,48,25,99,60491,1,"2,8",1,0,0,0,0,1,0
4027,221580880,26,17,57,87509,1,0,2,117,0,0,0,1,0
4028,976642868,58,25,57,54995,1,1,3,0,0,0,0,1,0
4029,353279015,30,26,50,88563,3,"0,7",1,0,1,0,0,0,0
4030,48610987,62,33,33,45492,3,"2,7",3,0,0,0,0,0,0
4031,438729717,64,21,123,26154,2,"0,3",3,0,1,0,0,0,0
4032,262328591,55,39,33,30987,3,"0,1",2,0,0,1,0,1,0
4033,740187265,60,36,33,18741,1,"2,4",3,143,0,0,0,0,0
4034,387997351,59,15,17,43598,4,"0,2",1,136,0,0,0,0,0
4035,876166308,42,1,170,58802,3,"5,6",1,418,1,1,1,1,0
4036,734048546,27,41,42,2173,4,"0,7",3,371,0,0,0,0,0
4037,124507755,50,30,44,6858,3,"1,7",1,0,0,0,0,1,1
4038,176923050,57,9,130,79446,3,"0,9",2,0,0,1,1,0,1
4039,112846451,63,31,64,71194,3,1,2,0,0,0,0,1,0
4040,568000419,39,20,41,53003,3,1,2,154,0,0,0,1,1
4041,53623425,58,15,18,80386,4,"7,4",1,0,0,1,0,0,1
4042,41979376,25,8,56,46082,1,"0,2",3,0,0,0,0,0,0
4043,198903342,56,34,55,50927,1,"2,5",1,0,0,0,0,0,0
4044,231540996,59,2,19,90413,4,"0,6",1,0,0,0,0,0,0
4045,41361458,52,20,43,66065,1,"2,2",3,0,0,0,0,0,0
4046,95629761,31,14,34,48290,4,"0,5",3,2,0,0,0,1,0
4047,601157450,48,21,97,71022,3,"3,1",2,0,0,1,1,1,0
