Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
0,0,0,0,0,1
131,0,0,0,1,0
0,1,1,0,0,0
115,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
192,0,0,0,1,0
192,0,0,0,0,0
0,0,0,0,0,0
94,1,0,0,1,0
286,0,0,0,1,0
0,0,0,0,1,1
0,0,1,0,1,0
90,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,1
154,0,0,1,1,1
0,0,0,1,1,1
0,1,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
508,0,0,0,0,0
148,0,0,0,1,0
146,1,0,0,0,1
0,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
134,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,1,0,0,0
128,0,0,0,0,1
0,0,0,0,1,1
211,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
229,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,1
210,1,0,0,1,0
0,1,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
119,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
116,0,0,0,0,0
172,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,1,0,0,1
189,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
126,0,0,0,1,0
142,0,0,0,0,0
272,1,1,1,1,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
123,0,0,0,1,0
0,0,0,0,0,1
0,0,1,0,1,0
0,0,0,0,1,1
416,1,0,0,0,0
0,0,0,0,1,1
0,1,0,0,0,1
0,0,0,0,0,1
83,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
209,1,0,0,1,0
102,0,1,1,0,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,0
85,0,0,0,0,0
115,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
147,0,0,0,0,0
0,0,0,0,1,1
224,0,0,0,1,1
0,0,0,0,0,0
192,0,0,0,1,0
0,0,0,0,1,0
79,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
91,0,0,1,1,1
95,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,1,0,0,0,0
96,0,0,0,1,1
0,0,0,0,0,0
553,0,0,0,0,0
0,0,0,0,0,1
79,0,0,0,1,0
0,0,0,0,0,0
368,1,1,1,0,1
0,1,0,0,1,0
0,1,0,0,1,0
0,0,0,0,1,1
78,0,0,0,1,0
146,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
403,0,0,0,0,0
193,0,0,0,1,0
0,0,0,0,1,1
95,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,1
225,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
242,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,1,0,1,0
144,0,0,0,1,1
174,0,0,0,0,0
0,0,1,0,0,1
260,1,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
107,0,0,0,0,0
0,1,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
177,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,1,1,0,1
500,0,0,0,0,0
0,0,0,1,1,1
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
75,1,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,1,0,0,0
0,0,0,0,1,0
111,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
103,0,0,0,1,0
313,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
205,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,1,1,1,1
0,0,0,0,1,1
0,0,1,0,0,0
0,0,0,0,1,0
410,1,0,0,0,0
0,0,1,0,0,0
0,1,0,0,0,0
0,0,0,0,1,0
123,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,1,1
99,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
232,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,0
285,0,0,0,0,0
0,0,0,0,0,1
76,0,0,0,1,0
229,1,0,0,1,0
0,0,1,1,1,1
98,0,0,0,1,0
82,0,0,0,1,0
119,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
109,0,1,1,1,1
161,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
95,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,1,1,1
194,0,0,0,1,1
0,0,0,0,0,0
118,0,0,0,1,0
109,0,1,1,1,1
0,1,0,0,1,0
126,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
219,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,0
121,0,0,0,1,1
273,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
304,1,0,0,1,0
0,0,0,0,1,1
170,0,0,1,1,1
204,0,0,0,0,0
79,0,0,0,0,0
341,0,0,0,0,1
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
449,1,0,0,0,1
151,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
333,0,0,1,1,1
0,0,1,0,1,0
0,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,1,1,0
221,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
98,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
144,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,0
106,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,1,0,0,0
89,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
97,0,0,0,1,0
0,0,0,0,0,0
96,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
205,0,0,0,1,1
259,1,0,0,1,0
0,1,0,0,0,0
194,0,0,0,1,0
0,0,1,0,0,1
188,0,0,0,0,1
0,0,0,0,0,0
196,0,0,0,1,0
122,0,0,0,1,0
0,0,0,0,1,1
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
75,0,0,0,1,0
0,1,1,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
127,0,1,0,0,0
0,0,0,0,1,0
114,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,0,0,1
0,0,0,0,0,0
230,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,1,0,0,0
0,0,0,0,1,0
194,0,0,0,1,0
82,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
277,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,0,0,1
0,0,0,0,0,0
0,0,1,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
161,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
185,0,0,0,1,0
184,0,0,0,0,0
381,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
270,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
166,0,0,0,0,1
98,0,0,0,1,0
402,0,0,0,1,1
102,0,0,0,1,0
215,0,0,1,1,1
0,0,1,0,1,0
251,0,0,0,1,1
121,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
81,0,0,0,1,1
216,0,0,0,0,0
0,0,0,1,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
94,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
187,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
148,0,0,0,0,1
0,0,0,0,0,0
172,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
96,0,0,0,0,0
292,0,0,0,1,0
0,0,1,0,1,0
400,1,0,0,0,0
0,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
330,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
345,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
126,0,0,0,0,1
0,0,0,0,1,0
0,0,1,0,0,0
92,0,0,0,0,1
0,0,0,0,1,0
102,0,0,0,0,1
102,0,0,0,1,0
294,0,0,0,1,1
170,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,1,0
428,1,0,0,1,0
0,0,0,0,1,0
0,1,0,0,1,0
253,1,0,1,1,1
0,0,0,0,1,1
255,0,0,0,1,0
106,0,0,0,1,0
0,0,1,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
200,0,0,0,1,1
0,0,0,0,1,0
78,0,0,0,0,0
0,1,0,0,1,0
0,0,0,0,0,0
140,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,1
167,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
194,0,0,0,1,0
113,0,1,1,1,1
0,0,0,0,1,0
258,0,1,1,1,1
0,0,0,0,1,0
0,0,1,1,1,1
0,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,0,0
120,0,0,0,1,0
0,1,0,1,1,1
0,0,0,0,1,1
0,1,0,1,0,1
0,0,1,0,1,0
134,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,1,0,1,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
79,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
351,1,0,1,1,1
0,0,0,0,1,0
84,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,1
427,1,0,0,1,0
153,0,0,0,1,0
160,0,0,0,0,1
0,0,0,0,1,0
194,1,0,0,0,1
106,0,0,0,0,1
0,0,0,0,1,0
312,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,1,0,0,0,0
0,0,0,0,1,0
189,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
132,0,0,0,1,0
0,0,0,0,1,1
0,1,0,1,1,0
0,0,0,0,1,0
178,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
157,0,0,0,0,0
0,0,1,1,1,1
246,0,0,0,1,1
0,0,0,0,1,1
99,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
79,0,0,0,1,0
119,0,1,0,1,0
294,0,0,0,0,0
83,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
166,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,0,0
135,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
110,0,0,0,0,1
0,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,1,0,0,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,1,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
146,0,0,0,1,1
196,0,0,0,0,1
0,0,0,0,0,0
353,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,1,0,0,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,0
104,0,0,0,1,0
161,0,0,0,1,0
121,0,0,0,0,0
180,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
89,0,0,0,1,0
0,1,0,0,0,0
322,0,0,0,1,1
131,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
87,0,0,0,1,1
125,0,0,0,1,0
122,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
131,0,0,0,0,0
308,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,1,1,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
118,0,0,0,1,0
0,1,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
75,0,0,0,1,0
0,1,0,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,0,1,0
149,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,0,1
183,1,0,0,0,0
86,0,0,0,0,0
0,1,0,0,0,0
0,1,0,0,1,0
209,1,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
182,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,0,1,1,1
0,0,0,0,0,1
0,0,0,0,0,1
278,0,0,0,0,0
0,1,0,0,0,0
0,0,1,1,1,1
0,0,0,0,1,0
220,0,0,0,0,1
342,0,0,0,0,0
0,0,0,0,0,0
199,0,0,0,0,0
81,0,0,0,0,1
103,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
216,1,1,1,1,0
132,0,0,0,0,0
89,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
76,0,1,0,1,0
189,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
241,0,0,0,1,0
125,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
98,0,0,0,1,0
0,0,0,0,0,0
0,0,1,1,1,1
0,0,0,0,0,0
0,1,0,0,1,0
105,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,0,0
0,0,1,0,1,0
248,0,0,0,1,0
223,0,0,0,0,0
0,0,0,0,0,1
0,0,1,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,0,0
148,0,0,0,0,0
0,0,0,0,0,0
202,0,0,0,1,1
227,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,1,0,0,0
464,0,0,0,1,0
0,0,0,0,1,0
509,0,1,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
93,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
157,0,0,0,0,0
0,0,0,0,0,1
0,1,0,0,1,0
251,1,0,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,1,1
0,0,1,1,1,0
87,0,0,0,0,1
0,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
94,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,0,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
86,0,0,0,1,1
0,0,1,1,1,1
162,0,0,0,0,1
0,1,1,1,1,0
217,0,0,1,1,1
243,0,0,0,0,0
0,0,0,0,1,0
131,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
124,0,0,0,1,0
205,1,0,0,0,0
173,0,0,0,1,1
481,0,0,0,1,0
146,0,0,0,0,0
0,0,0,0,1,0
140,0,0,0,1,0
0,0,0,0,1,0
133,0,0,0,1,0
0,0,0,0,1,0
281,1,0,1,1,0
0,1,0,0,0,0
0,0,0,0,1,1
80,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,1,0,0,1,0
308,1,0,0,0,0
0,1,0,0,1,0
0,1,0,1,1,1
111,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
119,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,1,0
112,0,0,0,0,1
0,0,0,0,0,0
151,0,1,0,1,0
111,0,0,0,1,0
0,0,0,0,1,1
102,0,0,0,1,0
139,0,0,0,0,1
0,1,1,1,1,0
0,0,0,0,1,0
0,0,0,0,0,0
306,0,1,1,1,1
0,0,0,0,0,1
139,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,1,1,0,1
0,0,0,0,0,0
83,0,1,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
577,1,0,1,1,1
136,0,0,1,1,1
0,0,0,0,1,0
0,0,0,0,0,0
193,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,1,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,1,1,1,1
79,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
196,0,0,0,0,1
0,0,0,0,0,0
84,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
319,0,0,0,1,1
0,0,1,1,1,1
103,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
131,0,0,1,1,1
130,0,0,0,0,0
272,0,0,0,1,0
0,1,0,0,1,0
138,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
127,0,0,0,1,1
330,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
103,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,1
207,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
245,0,0,0,1,0
137,0,0,0,1,0
0,0,0,0,1,1
0,1,0,1,1,1
102,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,1
0,1,1,1,1,0
220,0,0,0,0,1
97,0,0,0,0,0
0,0,0,0,1,0
198,1,0,0,1,0
272,0,0,0,0,0
0,0,0,0,1,0
100,0,0,0,1,1
422,1,0,1,1,1
100,0,1,0,0,0
0,0,0,0,0,1
301,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
110,0,0,0,1,0
116,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
83,0,0,0,0,1
169,0,0,0,0,0
0,0,0,0,1,1
82,0,0,0,1,1
117,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
174,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,1,1,1
88,0,0,1,1,1
171,0,0,0,1,0
205,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,0
79,0,0,0,1,1
0,0,0,0,0,1
0,0,0,1,1,1
0,0,0,0,0,0
0,0,0,0,1,1
0,0,1,1,1,1
0,1,0,0,1,0
302,0,0,0,0,0
0,0,0,0,1,0
124,0,0,0,1,1
0,0,0,0,0,0
91,0,0,0,1,0
0,0,0,0,0,0
0,0,0,1,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
256,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,1,0
328,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,1
178,0,1,1,1,1
0,0,0,0,0,0
108,0,0,0,1,0
147,0,0,0,0,0
0,0,1,0,1,0
153,0,0,0,1,1
0,0,0,0,0,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
77,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,1
129,0,1,0,1,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
92,0,0,0,1,0
131,0,0,0,0,1
0,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
405,0,0,0,1,0
0,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,1,0
0,0,0,0,1,0
241,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
192,0,0,0,1,0
0,0,1,0,1,0
179,0,0,0,0,0
0,0,1,0,1,0
0,0,0,0,1,0
0,0,0,0,1,1
270,0,0,0,1,0
0,0,0,1,1,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,1,0,1,0
148,0,0,0,0,0
76,1,0,0,0,1
0,0,0,0,1,0
97,0,1,0,1,0
0,0,1,0,0,0
0,0,1,0,0,0
249,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
264,0,0,1,1,1
0,0,0,0,0,1
0,1,0,0,0,0
0,0,0,0,1,1
0,0,0,0,1,1
0,0,0,0,1,1
81,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,0,0,1,0
0,1,0,0,1,0
0,0,0,0,0,0
571,1,0,1,1,1
0,0,0,0,1,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,1,0
0,1,0,0,0,0
0,0,0,0,1,0
154,0,0,0,0,0
0,1,0,0,0,1
78,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,1,0
226,0,0,0,1,1
0,0,0,0,1,0
0,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
143,0,0,0,0,0
104,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
218,0,0,0,1,1
102,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,0,1
126,0,0,0,1,0
96,0,0,0,0,0
0,0,0,0,1,0
0,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
81,1,0,0,0,0
169,0,0,0,1,0
307,1,0,0,1,0
0,1,0,0,0,0
0,0,0,1,1,1
0,0,0,0,0,0
120,1,0,1,1,1
0,0,0,0,0,1
0,0,0,0,1,0
0,0,0,0,1,0
293,0,1,1,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
0,0,0,0,1,1
0,0,0,0,1,0
124,0,0,0,1,1
0,1,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
84,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
