ZIP Code,Family,CCAvg,Education,CreditCard
95126,1,0.5,3,0
94025,3,0.3,3,0
95064,4,0.9,2,1
93943,3,1.5,1,1
94720,1,0.4,3,0
94305,2,1.7,2,1
92507,4,3.4,1,0
94708,3,2.4,1,1
90717,1,0.3,3,0
92093,4,2.0,3,0
95037,1,0.0,1,0
91107,3,0.6,2,0
91711,2,1.6,3,0
94112,1,0.75,3,1
94085,3,0.1,2,1
94928,4,1.1,2,0
90095,1,0.3,1,0
93407,1,1.6,1,0
94305,1,2.8,1,0
92096,1,2.0,2,0
92054,4,1.5,3,0
92624,4,0.2,1,0
90009,4,3.6,3,1
95422,1,0.8,2,0
95032,2,3.3,1,1
92037,2,3.3,1,0
92806,1,1.2,1,0
90212,3,1.2,3,1
90720,3,3.0,2,1
92521,2,0.0,3,0
94025,1,1.5,2,1
93907,2,0.3,3,0
95741,4,2.0,2,1
94305,1,2.5,3,0
92407,1,1.8,3,0
91910,4,2.2,2,0
92251,3,2.3,1,1
95821,2,0.0,3,0
91103,1,3.8,1,0
90024,2,3.8,3,0
92093,4,3.4,1,0
95616,4,2.4,3,0
94612,3,0.5,3,0
92821,1,2.2,3,1
95818,2,1.0,1,0
91423,4,5.4,3,0
94305,2,2.8,1,0
94609,4,3.6,2,0
90291,4,4.1,2,1
92121,2,1.8,1,0
90095,1,4.1,1,0
92123,2,1.5,3,0
95134,1,1.2,1,0
92123,1,3.9,3,0
92121,2,3.2,1,0
94571,1,3.8,1,0
94901,1,2.0,2,0
90277,1,2.6,1,0
95014,2,1.5,2,1
95054,1,4.7,1,0
92152,4,0.7,2,0
95819,4,2.1,3,1
91706,3,0.7,2,0
95020,1,2.8,2,1
90747,2,0.8,3,0
94122,4,0.5,1,0
94303,1,0.3,1,1
92038,1,0.1,3,0
94998,1,1.3,2,0
95616,4,0.4,1,0
94939,2,2.5,1,0
93611,3,2.0,3,0
94960,3,4.0,2,0
94080,1,4.4,2,0
93407,1,0.3,3,1
94110,2,0.3,1,0
92192,4,1.9,2,0
92354,1,1.9,2,0
90086,4,2.6,1,1
94501,2,0.8,3,0
94539,2,0.7,2,1
95120,3,1.0,1,0
95616,1,2.8,3,0
90840,1,2.4,1,0
92038,4,1.0,1,0
92120,2,3.8,3,1
94611,4,0.2,2,0
94720,4,1.0,2,1
95819,1,0.3,1,0
94550,2,8.8,1,0
91950,1,0.9,3,0
90073,4,1.7,1,0
94720,3,1.1,1,0
94501,3,2.0,3,0
90035,3,2.0,3,0
90089,4,3.2,1,0
95136,3,2.0,3,1
92104,1,0.6,1,1
94521,1,5.2,1,0
92008,1,4.0,3,1
92110,1,1.3,1,0
91401,1,1.4,1,0
93302,2,1.3,1,0
91006,1,2.9,2,0
93407,1,1.3,3,1
90230,1,0.1,1,0
94123,1,3.8,1,1
95054,4,1.1,3,0
94607,3,0.1,3,1
94402,2,1.67,2,1
91711,4,0.1,2,0
94720,2,0.8,3,0
92069,2,7.8,1,0
94305,4,0.7,3,0
92008,3,2.0,3,0
92037,4,1.2,2,0
95135,4,5.1,3,0
94104,4,1.8,3,0
91125,2,0.3,1,0
91330,3,1.2,3,1
94801,1,1.0,3,0
90639,1,3.4,1,1
94720,4,1.0,1,1
92037,2,2.8,1,1
92109,3,2.0,3,1
94303,3,0.3,3,0
92407,2,4.5,3,0
90245,2,1.8,2,0
92121,1,1.7,1,0
92521,1,0.67,3,0
94521,4,0.6,3,1
92703,1,0.3,3,0
90036,1,2.4,1,1
95051,3,4.6,3,0
94111,1,2.7,2,1
94536,4,0.4,1,0
91773,3,0.6,2,0
90740,1,5.0,1,0
94117,3,1.6,1,1
90277,2,0.3,2,0
93003,4,1.3,2,0
94143,2,2.4,2,0
95060,1,0.67,3,0
90024,1,6.0,1,1
92122,1,1.6,2,0
94720,3,5.33,2,1
95616,4,0.1,2,0
90033,3,0.9,3,0
95351,3,0.5,2,0
94928,4,4.9,1,0
92660,3,7.2,2,1
91360,1,2.2,3,0
90089,4,1.1,2,0
95136,2,2.8,1,0
95370,4,0.7,3,0
94536,4,0.6,2,1
94305,3,2.0,3,0
95422,1,0.8,2,1
91711,1,3.5,1,1
92182,2,2.8,1,0
95135,3,4.1,1,0
94583,1,8.6,1,0
90089,4,0.4,1,0
94061,4,0.8,3,0
94035,2,0.2,3,0
91320,2,3.3,1,0
92182,3,0.8,1,0
94720,3,0.3,3,0
94109,1,0.8,3,0
92612,1,1.0,1,0
95123,3,0.9,2,1
90089,4,2.1,3,0
94061,2,1.4,2,0
93106,1,0.0,1,1
94010,2,6.7,1,0
92028,2,2.4,2,1
94720,2,2.1,3,0
94065,1,1.2,2,0
95818,1,1.4,3,1
90095,2,0.0,3,1
94709,3,3.7,2,0
94303,1,0.6,3,0
94061,2,2.1,3,0
92177,3,2.0,3,1
90405,4,0.7,3,0
90029,4,1.9,1,0
95351,2,2.0,2,1
90230,4,0.2,3,0
94010,1,2.0,1,0
90029,4,4.9,1,0
95123,3,1.4,3,1
95010,1,1.3,1,0
90720,2,2.2,1,1
94111,1,0.0,2,0
90024,3,1.0,2,1
91775,3,1.4,3,1
95503,4,1.7,1,1
94305,1,0.8,3,1
90245,1,2.4,1,1
92677,1,1.4,3,1
93009,2,1.0,3,0
94539,4,0.0,2,1
91605,4,1.0,1,0
90025,2,1.5,3,0
94080,2,8.0,1,0
93106,1,0.9,3,0
91320,2,1.4,2,1
90291,2,0.3,1,1
94305,2,1.7,3,0
95370,1,1.0,1,1
94306,4,1.3,1,0
95521,2,1.6,3,0
92037,4,1.3,1,0
92104,4,2.5,2,0
94304,4,0.7,2,0
94806,1,2.8,1,0
95020,3,0.1,1,1
95133,4,0.6,2,1
94309,2,0.3,3,1
93940,1,0.5,3,0
90639,1,2.8,1,0
93101,1,0.9,1,0
94701,1,1.5,2,1
90232,1,7.4,1,0
90747,4,0.1,3,0
92606,4,1.9,3,1
90095,3,4.8,2,0
94590,4,0.5,3,1
92182,1,1.6,3,1
94720,3,0.4,2,0
94709,4,0.3,2,0
92120,1,0.3,1,0
93010,3,0.5,1,1
94536,2,4.7,3,0
94110,2,2.8,1,0
95053,2,2.8,1,1
94025,2,1.8,2,0
92691,4,2.4,3,1
92007,3,2.0,3,0
94608,2,0.5,2,0
92121,1,0.8,1,0
92612,4,4.25,1,1
95616,1,1.9,2,0
94122,2,1.0,2,1
90840,2,0.2,3,0
93933,2,1.8,2,1
95630,2,2.5,1,0
90503,2,0.5,1,1
95503,1,1.4,3,0
92672,4,3.0,2,0
92173,4,0.7,1,0
92121,2,0.7,2,0
92037,1,0.3,1,0
90280,2,6.9,1,0
94024,2,4.33,1,1
95747,1,1.5,3,0
94720,2,2.5,1,0
94591,2,1.5,1,0
93023,1,0.3,3,0
95133,1,4.3,1,0
90066,1,4.7,1,0
92104,3,2.5,2,0
92103,2,0.8,3,0
92806,4,1.0,1,1
91711,4,1.8,3,1
94117,2,1.1,2,0
91320,3,6.4,1,0
95814,1,1.33,1,0
92697,2,0.4,1,1
94546,1,0.6,3,1
94710,2,0.4,3,0
91330,4,1.5,2,0
91401,1,1.8,2,0
91711,4,2.0,3,0
92130,2,0.3,1,0
93561,4,0.8,3,0
94550,1,0.3,1,0
94110,1,2.8,2,1
91380,4,1.7,3,0
95616,3,2.0,1,0
95814,4,2.1,3,0
95370,4,0.6,3,0
90304,1,0.8,3,1
95827,4,1.8,2,1
91791,1,2.67,2,1
92182,1,4.3,3,0
91330,3,0.9,3,0
92124,3,2.33,2,0
94609,1,1.5,3,0
90405,4,2.9,1,1
94501,2,1.0,2,0
90024,4,1.2,2,0
94143,2,0.4,1,0
93943,3,0.6,2,0
94234,1,3.9,3,1
95039,2,6.0,1,0
94720,4,1.8,2,0
92126,3,1.3,2,0
91711,2,0.8,3,0
94028,2,0.0,3,0
91302,1,0.8,1,1
94583,4,0.9,2,0
96651,4,0.9,2,0
95008,2,0.2,3,0
95054,4,1.1,3,0
90210,3,2.2,2,0
94132,4,1.0,1,1
90073,4,2.8,2,0
94542,3,0.9,3,1
94022,2,0.0,1,1
94545,4,2.1,1,0
95006,3,2.0,1,1
92104,1,1.2,1,1
94005,1,0.3,1,0
92093,3,0.3,3,0
93561,1,0.1,2,0
91380,1,2.2,3,0
94305,4,0.3,1,1
92106,4,5.4,1,0
92182,4,3.0,3,0
94303,2,0.0,1,0
92037,3,1.1,1,0
95827,1,2.4,1,0
94720,1,1.1,3,1
92354,3,0.7,2,0
91107,1,2.0,2,1
90840,3,1.6,1,0
94609,1,0.75,3,0
92807,3,0.5,2,0
93106,4,0.5,2,1
95070,1,7.0,1,0
92407,4,2.0,3,0
91107,1,2.7,2,0
94303,1,1.7,1,1
90755,4,2.9,1,1
94065,3,2.5,1,0
94065,1,1.5,2,0
94591,4,2.2,2,0
94720,3,1.0,2,0
94596,1,6.5,3,0
94998,1,0.9,3,0
94720,1,0.6,3,0
92120,2,1.1,2,1
92064,2,2.8,1,1
91040,1,1.3,2,0
93407,2,4.5,1,1
92130,2,0.8,3,0
91107,2,0.6,3,1
93955,3,5.6,1,0
90245,1,0.4,3,1
90095,3,5.6,1,1
95123,3,0.3,2,1
94305,4,0.6,2,0
90245,3,0.3,2,0
91016,3,2.0,3,0
91302,2,4.1,2,0
94305,1,2.9,3,1
94553,2,2.2,3,1
91330,3,1.0,2,1
92354,1,0.0,1,0
95112,4,1.5,2,0
92121,1,0.8,2,0
92037,3,1.0,2,0
94131,2,3.9,1,0
94080,3,0.1,2,0
91768,1,0.0,2,0
92807,2,2.4,2,0
92630,2,0.1,1,1
94109,2,2.3,3,1
94704,1,0.67,3,0
90018,2,0.3,1,0
95616,1,2.5,1,0
90025,2,1.8,2,0
94720,1,4.7,1,0
92028,3,2.0,3,0
95120,3,0.9,2,0
93101,2,0.1,3,1
90018,2,2.1,3,0
94305,3,2.6,2,0
95841,4,0.1,1,1
92407,4,0.1,1,1
92612,3,0.5,2,0
92333,2,2.6,3,0
96145,2,0.0,3,1
90401,3,0.9,3,0
94025,1,4.7,1,0
94022,1,4.3,1,1
90029,3,1.6,1,0
92705,1,0.9,1,0
90245,1,4.6,1,1
92672,1,5.8,3,0
94583,3,5.4,2,0
95616,2,6.0,1,1
92507,1,1.5,3,0
94304,2,0.3,1,0
92697,2,1.0,2,0
94703,1,0.3,3,0
95020,2,0.3,1,0
91730,3,1.7,2,0
94901,4,3.8,2,1
91105,4,1.7,2,0
92028,1,1.4,3,0
92037,4,2.9,1,0
90089,4,1.0,3,0
90034,2,0.2,1,1
94949,1,3.4,1,1
95051,1,0.0,1,1
95020,1,4.0,3,0
90089,4,1.9,3,0
95307,2,6.3,1,1
90048,1,0.3,1,0
90009,4,2.3,3,0
95616,2,0.5,2,0
96094,3,0.9,2,0
94608,3,1.0,1,0
92866,4,1.9,3,0
94063,1,8.1,1,0
95821,4,1.67,3,1
94402,4,2.3,3,0
92704,4,0.7,3,0
92606,3,1.6,3,1
91711,4,2.5,1,0
92103,1,3.7,3,1
92056,3,6.9,2,0
91605,3,1.0,2,1
95616,3,2.0,3,0
92691,3,1.8,2,0
91604,2,0.8,3,0
90504,1,1.9,3,1
94704,4,2.2,2,1
92521,2,2.0,2,1
94061,4,0.9,1,0
90086,1,2.4,1,0
95014,4,1.0,2,0
94025,2,2.4,2,1
92612,1,0.1,1,0
94002,1,0.4,2,0
93401,2,2.4,2,0
94553,1,4.1,2,1
94305,2,0.0,1,0
94111,4,1.6,1,1
91791,3,1.9,2,0
91711,3,2.33,1,0
94143,2,2.8,1,0
94590,4,1.6,1,0
92037,4,0.3,3,0
95616,2,1.4,2,1
94402,4,0.4,2,0
93106,1,0.4,3,0
91320,3,0.5,3,0
95134,4,1.3,1,1
93437,1,0.2,1,0
92126,2,2.0,1,0
95818,1,1.5,2,0
94234,2,0.3,1,1
92093,4,0.6,1,0
90095,2,6.3,1,0
90064,3,1.3,1,0
95054,1,4.3,1,0
95051,2,0.7,1,0
95070,3,3.0,2,0
92093,4,1.7,2,0
94588,1,0.8,3,0
92521,1,1.3,1,0
93943,1,1.33,1,0
90245,1,8.1,1,0
94708,3,2.8,1,1
95449,2,1.1,1,0
95211,2,0.6,3,1
94132,4,2.2,1,0
93117,3,1.7,2,0
92037,1,0.67,3,0
90272,1,2.8,2,0
94309,2,0.2,1,1
95616,3,0.5,3,0
96001,3,0.5,3,1
94501,4,1.4,2,1
94608,1,5.7,1,0
90503,1,2.6,1,0
93108,4,4.3,3,0
94301,4,2.4,3,0
91304,2,5.1,2,0
91770,3,1.0,1,0
94305,2,1.6,3,0
92647,1,0.6,3,0
92116,4,4.0,3,0
92521,4,1.2,2,0
90032,2,1.0,2,1
94720,4,0.4,1,0
92154,1,0.6,1,0
90064,3,0.7,2,1
94720,2,0.4,3,1
92037,2,0.2,1,1
91773,3,2.5,1,0
94550,3,2.0,3,0
92833,2,0.1,3,1
92126,3,2.3,1,0
92521,3,2.6,3,0
91040,4,0.3,1,1
93118,1,2.4,1,0
94022,1,1.6,2,0
93108,2,2.1,3,0
94305,4,2.0,2,0
94304,3,0.5,3,0
94117,2,0.3,1,1
91902,3,2.4,2,0
94040,3,0.1,1,0
92093,3,2.5,1,0
92867,1,0.4,2,0
92521,2,0.9,3,0
94105,3,0.3,2,0
95193,4,0.2,3,0
91103,1,5.2,1,0
96001,3,1.8,2,0
91423,1,0.5,3,0
95008,3,1.4,1,1
90502,2,0.4,1,0
92660,1,4.7,1,1
92152,2,3.2,3,0
94596,1,6.0,1,1
94720,4,1.4,2,1
90025,3,1.6,3,0
90640,1,5.4,1,0
93943,4,1.2,2,1
91360,3,3.9,2,0
94025,1,2.7,2,0
90095,3,2.33,1,0
90266,3,0.5,2,0
94591,4,1.0,1,0
93003,4,1.3,3,1
95351,2,0.3,2,1
93106,4,2.4,3,1
94115,3,1.0,3,0
92122,2,2.2,1,0
91101,1,1.4,2,0
94720,2,6.67,1,0
92093,4,1.5,2,1
91107,3,1.4,3,1
95831,2,0.7,3,0
95616,2,1.1,1,0
95051,3,4.4,1,1
94720,2,0.4,1,0
94706,3,0.3,3,0
90245,4,3.8,2,0
95819,4,2.67,1,1
94309,1,0.7,3,1
90095,2,3.3,1,0
94306,3,2.33,1,0
91711,2,2.0,2,1
94112,2,3.0,1,0
93940,4,2.4,3,0
92521,4,1.8,3,0
90275,2,2.0,3,1
93108,3,2.7,3,1
94706,1,0.9,1,0
95814,4,0.6,2,0
93407,4,2.6,1,1
92780,2,6.8,1,0
94104,1,1.3,1,1
91311,4,2.2,2,0
90028,3,1.4,3,0
94611,4,3.8,2,0
95841,1,2.4,1,0
91301,1,0.3,1,0
95616,4,1.7,1,0
95616,2,2.5,1,1
94301,3,0.4,1,1
92029,2,1.7,1,1
91330,1,0.3,1,0
92709,4,1.7,3,0
91711,1,2.9,1,0
92612,4,0.2,2,0
94010,1,1.2,2,0
94920,3,2.4,2,0
92521,2,0.3,1,0
93943,3,1.0,3,1
93109,4,0.2,1,1
93955,1,0.5,3,0
95616,2,0.3,1,1
95616,4,0.7,2,0
96001,4,2.0,3,0
95842,2,8.8,1,0
93109,3,0.8,1,0
92096,4,0.8,1,0
95051,2,7.8,1,1
90089,2,6.5,1,0
94080,4,1.6,1,0
94707,4,1.0,1,0
94061,4,0.6,1,0
94720,1,2.0,1,1
91343,3,1.3,2,0
94304,3,1.3,1,0
95053,4,0.3,1,0
94904,3,2.0,2,1
92093,1,0.9,1,0
94305,4,2.3,3,0
93950,4,2.0,3,0
94102,3,2.3,1,1
92220,2,3.7,2,0
91768,4,9.0,3,0
94708,4,0.9,2,0
95064,4,1.0,1,1
94305,4,3.4,1,1
90089,1,5.0,1,0
93943,2,3.9,1,0
95616,4,0.8,1,0
92038,1,0.5,3,1
92130,2,2.0,3,0
90089,2,3.9,1,0
90230,2,2.1,1,1
93943,1,0.1,1,0
94720,1,1.4,3,0
90065,3,2.2,3,0
95616,3,0.5,2,1
92350,4,0.0,2,0
94501,2,1.8,1,0
93010,2,2.0,3,0
95211,3,0.1,2,0
94305,2,0.2,1,0
95136,2,2.0,1,0
94720,4,5.2,2,1
95828,1,2.7,1,0
94061,4,0.6,2,0
94720,1,1.5,1,0
94110,4,1.1,2,0
93106,4,1.3,3,1
92653,1,2.0,2,0
94061,4,0.8,1,0
90277,2,3.8,3,0
92152,1,0.4,2,1
94105,4,2.0,3,0
94720,4,1.8,3,0
95630,1,1.7,1,0
90401,4,2.6,3,0
91711,1,1.9,2,0
92124,2,0.4,2,1
90245,1,1.4,3,0
92121,2,0.1,1,1
90025,1,1.5,2,0
94104,3,2.5,1,0
91770,4,0.7,2,0
95112,2,2.8,3,1
93105,3,2.5,1,0
91401,4,1.8,1,1
94080,3,2.7,2,0
92037,1,0.3,3,0
95670,3,2.67,2,1
94596,2,0.9,3,0
91304,2,1.9,1,1
94720,2,1.0,3,0
94550,1,1.6,3,0
94709,2,0.0,1,0
95351,2,0.6,1,1
91784,1,2.4,2,0
93105,1,1.0,1,0
92064,2,0.0,1,1
95136,3,2.5,1,0
90024,4,0.5,2,0
91016,1,1.5,2,0
92646,1,2.1,3,1
94534,2,1.8,2,0
91330,4,2.3,3,1
93943,4,4.0,3,0
95616,4,1.7,2,1
92634,2,7.2,1,0
95133,3,2.67,2,1
93014,1,0.1,2,0
91101,2,2.9,3,0
94701,3,0.5,2,0
91763,2,1.4,1,0
92521,4,1.7,2,0
92886,1,0.3,1,1
94104,3,2.0,1,0
93940,2,6.67,1,1
90245,2,2.3,3,0
96001,2,3.3,1,0
92697,1,1.4,1,1
92834,3,0.4,1,1
94107,3,2.6,2,0
93305,2,2.1,3,1
93943,1,0.0,1,0
94122,1,0.4,3,1
94596,1,1.6,3,0
90245,1,2.5,3,0
91330,2,0.3,1,0
90638,3,0.1,2,0
90245,2,1.3,1,0
94596,1,1.0,1,0
94025,2,0.8,3,1
95348,1,1.5,3,0
92064,3,0.8,3,0
94080,1,1.8,2,0
92037,1,2.8,1,1
92121,1,0.2,1,0
94608,3,0.1,1,0
90024,4,1.7,2,0
90024,2,4.5,3,0
93106,2,1.5,3,1
95812,1,1.2,1,0
95616,4,1.5,2,0
90502,1,2.8,3,0
94609,2,6.0,1,0
90717,1,1.4,3,0
94301,2,1.3,1,0
90291,4,1.7,1,1
92115,3,2.67,1,0
91773,4,0.4,2,0
95605,1,2.9,1,0
95003,1,1.0,1,0
94305,3,0.7,2,0
91302,1,2.5,3,0
94923,2,0.0,1,1
90034,3,2.5,1,0
95616,3,0.8,3,0
91604,2,2.2,1,1
95929,2,0.0,1,0
92110,4,0.2,1,1
93727,2,2.5,1,0
94588,1,2.7,2,1
90095,1,0.1,2,0
91360,1,9.3,2,0
91320,3,1.4,3,0
92821,3,5.6,3,0
93117,3,2.4,2,0
94710,4,5.0,3,0
94304,4,3.1,2,1
93407,1,0.4,2,1
94143,1,1.5,3,0
92870,3,2.1,1,0
94611,2,3.9,1,1
93555,4,0.1,3,0
93108,2,3.1,1,0
94501,1,0.8,2,0
90033,3,0.5,2,1
95449,4,1.1,2,0
90009,4,0.4,2,0
91107,3,1.3,1,0
92028,3,2.2,1,0
95482,1,0.3,1,0
93014,1,1.0,3,0
93106,3,2.2,3,0
94025,4,1.9,3,0
91941,2,1.9,1,0
95051,1,2.9,3,0
94306,1,0.6,3,0
93108,4,0.2,1,1
94305,3,2.33,2,0
95060,3,2.2,1,1
95616,1,0.5,3,1
94998,2,4.33,1,1
90064,1,2.8,2,0
94305,1,0.5,3,0
91330,1,0.5,2,0
90277,4,2.5,2,0
94309,3,1.0,2,1
92325,2,0.3,2,0
93010,2,0.0,1,1
92866,4,1.4,2,0
92691,3,0.5,1,1
94566,1,1.5,1,0
93555,4,3.6,3,0
95741,4,0.3,1,0
90095,1,1.1,3,0
92152,3,2.6,3,1
95833,2,0.2,3,1
91330,1,3.4,3,1
92709,4,1.4,2,0
95014,2,3.7,1,0
94571,1,2.0,1,0
93311,2,3.9,2,0
93555,3,0.9,3,0
92675,4,0.8,1,1
92697,2,0.6,3,1
94501,4,0.6,3,1
94545,4,1.7,2,0
94102,1,1.33,1,1
90245,2,0.8,3,0
93003,3,3.0,3,1
94709,4,1.9,2,0
94015,2,2.8,1,0
92612,3,0.6,2,1
92507,3,0.7,2,0
95827,2,0.8,1,0
92130,1,1.2,3,0
91745,2,1.0,2,1
94555,3,7.5,3,1
91605,2,7.6,1,0
94618,4,1.9,3,0
94304,2,1.7,2,0
91320,2,0.6,1,0
91304,2,0.3,3,0
94720,4,0.7,1,1
93106,2,2.0,1,1
91614,4,2.7,1,0
92009,4,1.3,3,0
94301,1,2.9,1,1
95020,3,0.7,2,0
93943,4,5.2,3,1
90638,2,0.3,1,1
94234,4,4.0,3,0
90089,3,0.7,1,0
94720,3,0.1,1,0
94114,1,1.8,3,1
92038,3,5.5,1,0
93727,4,1.9,3,0
94117,4,2.9,1,0
94301,2,1.3,1,0
92354,1,0.8,2,0
91320,1,0.3,3,0
94301,2,1.6,1,1
93117,3,1.4,3,0
94022,2,1.7,2,1
93955,2,6.5,3,0
93117,2,0.7,3,0
91335,1,0.0,1,0
91367,3,1.7,1,0
92152,1,4.6,1,1
90266,2,1.9,2,0
95060,1,0.2,1,1
92612,2,4.5,1,1
94588,4,2.6,1,1
90266,2,0.3,2,0
94720,4,0.7,2,0
94303,3,2.6,3,0
94114,1,5.2,1,0
90049,2,1.6,3,0
94122,4,2.6,3,0
94590,2,1.0,2,0
93105,1,2.9,1,1
94608,2,1.7,1,0
94720,2,0.0,1,0
94116,4,1.7,1,0
93460,3,2.1,3,1
91320,2,6.3,1,0
90740,2,2.1,3,0
92037,1,1.5,3,0
91330,4,1.5,3,0
93023,2,6.7,1,1
91040,2,1.75,3,0
95053,2,1.7,1,0
94108,2,0.1,3,1
94402,1,0.0,2,0
94305,1,3.7,3,0
94122,3,2.0,3,0
94025,4,0.5,2,0
95035,2,0.5,2,0
94596,4,1.3,1,0
94720,4,0.7,1,0
94304,3,1.0,2,1
92521,1,1.0,3,0
92120,1,0.2,1,0
94608,1,0.3,3,0
90601,4,0.8,1,0
92220,1,0.3,3,0
92093,4,1.8,2,0
91320,1,3.6,2,0
90036,3,2.2,1,0
90068,1,2.0,2,1
92521,1,1.5,3,1
90036,4,2.2,2,0
94302,3,1.1,1,0
94124,1,0.0,2,0
94609,3,2.4,2,0
93106,4,0.2,1,0
94583,4,4.2,3,0
94801,2,1.75,3,0
94234,4,2.1,3,0
92717,3,2.1,3,0
94025,2,1.3,1,1
94539,2,3.3,1,0
93111,2,2.2,2,0
95616,4,0.4,3,0
94105,4,0.4,1,0
90740,3,2.8,1,0
95670,2,2.0,1,0
90032,4,0.0,1,0
92831,1,2.8,2,1
90254,2,1.7,2,0
93460,3,0.6,2,1
94305,2,0.4,1,1
94143,1,0.8,3,1
95616,4,1.0,1,0
91801,1,3.4,1,0
93106,1,1.2,2,0
94123,1,2.9,1,1
94025,3,2.2,1,1
93107,4,1.0,3,1
95617,3,2.4,1,0
95351,3,1.5,1,0
95014,3,0.7,2,0
93118,3,1.1,2,0
92126,4,0.1,3,0
94131,4,1.1,2,0
90065,2,7.2,1,0
92037,4,0.2,3,0
93561,1,0.7,1,1
92624,4,1.8,3,0
94080,1,1.4,3,0
91711,4,2.8,2,1
90089,1,2.9,1,0
93460,4,2.6,1,0
90064,2,0.2,3,0
94104,2,0.7,2,1
90095,3,1.3,2,0
95758,2,1.8,2,1
93555,4,1.9,3,0
91320,4,0.4,1,1
91910,1,1.9,2,0
94534,4,0.4,2,0
90266,1,2.6,1,0
94720,1,3.4,1,1
92154,4,0.1,2,0
95929,2,2.8,1,0
92691,4,2.0,3,0
93943,2,1.1,2,0
95819,1,0.6,1,1
95827,1,2.9,3,0
94015,1,1.5,2,0
94118,3,2.1,3,0
90024,3,1.6,3,0
94720,2,0.3,1,0
91367,2,3.3,1,1
94305,4,1.6,2,0
95814,1,1.3,3,0
96008,2,6.5,2,1
95747,4,2.0,3,0
93106,1,0.7,3,0
92009,2,1.7,2,0
95841,3,5.9,1,1
91361,2,0.8,3,0
94608,2,6.8,1,0
94305,2,1.3,3,0
90291,4,0.1,3,1
92780,1,8.6,1,0
94545,3,0.9,3,0
92780,4,0.7,1,1
94305,4,1.9,3,1
95054,1,0.1,2,1
94703,3,2.6,2,0
94704,1,0.8,1,1
94110,4,1.9,2,0
90058,4,1.1,3,1
91768,2,3.8,3,0
95133,2,0.7,3,0
94025,4,3.5,2,0
95020,4,0.4,1,0
90059,2,2.7,3,0
93561,1,1.2,1,1
94521,4,2.5,2,0
90041,4,0.1,2,0
93943,2,0.3,1,0
91335,3,0.5,3,0
93955,3,4.9,1,1
95131,1,0.7,3,1
93106,1,2.6,2,1
91311,2,1.6,1,0
94122,1,3.4,3,0
92008,1,0.67,3,1
90024,1,0.4,3,0
92691,2,0.8,3,1
94542,1,3.5,1,0
90277,2,2.4,2,0
91950,2,2.5,1,0
90005,4,1.0,1,1
94305,4,2.2,2,1
90041,4,1.3,3,0
91116,2,1.7,2,0
95814,3,3.9,2,0
91711,3,1.0,2,0
91768,1,0.2,1,0
95008,3,0.2,1,0
95819,1,0.5,3,0
95054,4,2.2,2,0
95814,1,0.9,3,0
90840,2,0.4,3,0
96003,4,1.7,1,0
90630,4,0.2,3,1
94035,4,1.9,1,1
93109,3,0.5,1,0
95064,3,0.9,2,0
93106,4,1.9,2,0
91711,3,2.1,3,0
95133,2,3.9,1,0
93711,1,1.3,2,0
93305,3,2.1,1,1
95064,1,1.8,3,0
91125,2,1.4,3,0
95819,2,1.67,2,0
94301,2,1.8,2,0
94109,1,0.5,2,0
91125,3,1.9,2,0
94303,1,2.7,1,1
94028,2,0.3,3,0
90059,3,3.1,3,0
95051,1,0.3,3,1
94005,4,0.2,2,1
90066,3,0.4,2,0
94806,4,0.1,3,0
90028,2,0.4,3,0
93106,3,0.7,2,0
94709,1,0.5,2,1
95929,3,1.0,3,1
91902,2,8.8,1,0
94591,1,1.8,1,0
90277,1,3.8,1,0
95060,2,2.0,2,0
94596,1,3.0,3,0
92093,2,2.8,1,1
93106,1,1.8,3,0
94116,1,1.8,1,0
95929,2,3.3,1,0
93555,1,0.8,3,0
92173,2,0.2,1,0
91342,2,3.9,1,1
90401,3,4.4,1,0
92093,2,7.6,1,0
92182,3,2.2,3,0
95064,1,4.1,1,0
95054,4,2.0,2,1
94720,1,0.2,2,0
94550,3,0.7,1,0
92121,3,2.0,2,0
90630,1,3.5,1,1
94920,1,1.5,2,0
90210,1,0.8,2,0
90720,2,3.9,1,0
91942,4,2.1,3,0
90041,4,0.1,3,1
95064,3,0.9,3,0
91107,1,0.1,3,0
90601,3,3.0,2,1
91711,1,1.6,3,0
90095,2,2.8,1,0
91311,2,7.6,1,0
95762,3,2.2,2,1
92660,3,7.2,2,0
94920,2,3.7,3,1
94105,1,1.4,1,0
92507,4,0.8,1,0
92093,4,1.7,1,0
94542,2,0.2,3,0
94304,2,0.3,1,1
93943,4,0.6,2,0
94015,1,0.2,1,1
91902,2,5.7,2,0
95616,2,2.4,2,0
92518,4,0.5,2,0
93117,3,1.5,1,1
92507,1,6.33,1,0
92647,4,1.9,3,0
95812,2,3.8,3,1
91380,4,2.0,2,0
95616,4,3.4,2,0
92717,1,7.3,1,1
92612,1,3.5,1,0
92028,3,1.7,1,1
94608,2,1.8,2,1
95136,2,3.3,1,1
94949,4,1.5,2,1
92093,3,6.33,3,0
91320,3,2.2,3,1
94305,2,3.3,1,0
93555,2,7.2,1,0
93955,1,0.2,1,1
95207,4,2.5,1,1
94010,1,0.6,3,1
90254,1,1.9,2,0
94596,2,0.0,3,0
90034,1,0.1,1,0
94131,2,4.3,3,0
90034,2,1.5,1,1
92110,1,7.4,1,0
91360,2,0.0,3,0
94709,4,2.2,2,0
92110,4,3.4,1,0
